PRICE,BODY_TYPE,KILOMETERS_DRIVEN,NUMBER_OF_OWNERS,YEAR_OF_MANUFACTURE,MILEAGE,FUEL_TYPE,MODEL_YEAR,INSURANCE_VALIDITY,NUMBER_OF_GEARS,TRANSMISSION,SEATS,CITY_NAME
₹ 1.25 Lakh,Hatchback,"1,50,000 Kms",2nd Owner,2009,18.9,Petrol,2009,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 8 Lakh,SUV,"60,000 Kms",1st Owner,2019,17.0,Petrol,2019,Third Party insurance,6 Speed,Manual,5 Seats,JAIPUR
₹ 7.80 Lakh,MUV,"30,000 Kms",1st Owner,2021,20.0,Petrol,2021,Third Party insurance,5 Speed,Manual,7 Seats,JAIPUR
₹ 2.25 Lakh,Sedan,"1,20,000 Kms",2nd Owner,2009,17.0,Petrol,2009,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 9.50 Lakh,SUV,"50,000 Kms",1st Owner,2021,17.05,Petrol,2021,Third Party insurance,6 Speed,Automatic,5 Seats,JAIPUR
₹ 3.80 Lakh,Hatchback,"1,50,000 Kms",2nd Owner,2014,25.2,Diesel,2014,Third Party insurance,5 Speed ,Manual,5 Seats,JAIPUR
"₹ 90,000 ",Hatchback,"1,50,000 Kms",2nd Owner,2007,18.2,Petrol,2007,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 4.25 Lakh,Hatchback,"10,000 Kms",1st Owner,2022,22.05,Petrol,2022,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 14.50 Lakh,SUV,"30,000 Kms",1st Owner,2021,16.8,Petrol,2021,Third Party insurance,6-Speed,Manual,5 Seats,JAIPUR
₹ 5.90 Lakh,Hatchback,"60,000 Kms",2nd Owner,2018,21.4,Petrol,2018,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 5.90 Lakh,Hatchback,"60,000 Kms",2nd Owner,2018,21.4,Petrol,2018,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 2.80 Lakh,Hatchback,"50,000 Kms",1st Owner,2018,24.7,Petrol,2018,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 2.50 Lakh,Hatchback,"1,20,000 Kms",2nd Owner,2014,23.1,Petrol,2014,Third Party insurance,5 Speed ,Manual,5 Seats,JAIPUR
₹ 5 Lakh,SUV,"70,000 Kms",1st Owner,2013,15.1,Diesel,2013,Third Party insurance,6 Speed ,Manual,7 Seats,JAIPUR
₹ 5 Lakh,SUV,"1,50,000 Kms",1st Owner,2017,25.1,Diesel,2017,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 1.42 Lakh,Hatchback,"50,000 Kms",1st Owner,2016,25.4,Petrol,2016,Third Party insurance,4 Speed,Manual,4 Seats,JAIPUR
₹ 3 Lakh,SUV,"70,000 Kms",1st Owner,2016,18.15,Petrol,2016,Third Party insurance,5 Speed,Manual,6 Seats,JAIPUR
₹ 6.50 Lakh,Hatchback,"40,000 Kms",1st Owner,2021,22.38,Petrol,2021,Third Party insurance,5-Speed,Manual,5 Seats,JAIPUR
₹ 1.50 Lakh,Hatchback,"1,20,000 Kms",3rd Owner,2006,16.1,Petrol,2006,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 5 Lakh,Sedan,"60,000 Kms",2nd Owner,2019,20.3,Petrol,2019,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 1.50 Lakh,Hatchback,"1,50,000 Kms",4th Owner,2010,16.98,Petrol,2010,Third Party insurance,4 Speed,Automatic,5 Seats,JAIPUR
₹ 1.61 Lakh,Sedan,"90,000 Kms",2nd Owner,2011,23.57,Diesel,2011,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 10 Lakh,SUV,"10,000 Kms",2nd Owner,2023,16.5,Petrol,2023,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 5.20 Lakh,Hatchback,"50,000 Kms",1st Owner,2020,20.09,Petrol,2020,Third Party insurance,5-Speed`,Manual,5 Seats,JAIPUR
₹ 7.25 Lakh,SUV,"90,000 Kms",2nd Owner,2016,18.49,Diesel,2016,Third Party insurance,5 Speed,Manual,7 Seats,JAIPUR
₹ 7.50 Lakh,MUV,"30,000 Kms",1st Owner,2021,20.0,Petrol,2021,Third Party insurance,5 Speed,Manual,7 Seats,JAIPUR
₹ 2.50 Lakh,Hatchback,"40,000 Kms",1st Owner,2013,20.92,Petrol,2013,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 3.50 Lakh,SUV,"1,50,000 Kms",1st Owner,2013,19.01,Diesel,2013,Third Party insurance,6 Speed,Manual,5 Seats,JAIPUR
₹ 4 Lakh,Hatchback,"1,20,000 Kms",1st Owner,2017,19.2,LPG,2017,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 1.50 Lakh,Hatchback,"1,00,000 Kms",3rd Owner,2012,19.7,Petrol,2012,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 4.60 Lakh,Sedan,"90,000 Kms",1st Owner,2016,26.59,Diesel,2016,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
"₹ 40,000 ",Hatchback,"70,000 Kms",4th Owner,2004,16.1,Petrol,2004,Third Party insurance,4 Speed,Manual,4 Seats,JAIPUR
₹ 4.25 Lakh,Sedan,"1,50,000 Kms",1st Owner,2017,22.1,Diesel,2017,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 1 Lakh,Hatchback,"1,20,000 Kms",2nd Owner,2005,18.9,Petrol,2005,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 6.50 Lakh,Hatchback,"60,000 Kms",1st Owner,2019,21.1,Petrol,2019,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 7.50 Lakh,MUV,"1,00,000 Kms",2nd Owner,2017,24.52,Diesel,2017,Third Party insurance,5 Speed,Manual,7 Seats,JAIPUR
₹ 4.56 Lakh,Hatchback,"10,000 Kms",1st Owner,2022,22.05,Petrol,2022,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 3.50 Lakh,SUV,"1,20,000 Kms",1st Owner,2013,19.01,Diesel,2013,Third Party insurance,6 Speed,Manual,5 Seats,JAIPUR
₹ 3.75 Lakh,Sedan,"1,50,000 Kms",1st Owner,2015,26.59,Diesel,2015,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 3.05 Lakh,SUV,"1,20,000 Kms",2nd Owner,2005,15.96,Diesel,2005,Third Party insurance,5 Speed,Manual,9 Seats,JAIPUR
₹ 4 Lakh,Sedan,"1,50,000 Kms",2nd Owner,2012,22.32,Diesel,2012,Third Party insurance,6 Speed ,Manual,5 Seats,JAIPUR
₹ 4 Lakh,Sedan,"1,50,000 Kms",1st Owner,2016,25.8,Diesel,2016,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 2.30 Lakh,Hatchback,"1,20,000 Kms",2nd Owner,2017,21.1,Petrol,2017,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 7.25 Lakh,Hatchback,"20,000 Kms",2nd Owner,2021,19.33,Petrol,2021,Third Party insurance,5-Speed,Manual,5 Seats,JAIPUR
₹ 4.25 Lakh,MUV,"1,00,000 Kms",2nd Owner,2009,12.8,Diesel,2009,Third Party insurance,5 Speed,Manual,7 Seats,JAIPUR
₹ 4.50 Lakh,Sedan,"30,000 Kms",1st Owner,2014,15.04,Petrol,2014,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 3 Lakh,Hatchback,"1,20,000 Kms",2nd Owner,2016,23.08,Diesel,2016,Third Party insurance,5 Speed ,Manual,5 Seats,JAIPUR
₹ 1.60 Lakh,Hatchback,"90,000 Kms",3rd Owner,2011,18.6,Petrol,2011,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 6.40 Lakh,Hatchback,"10,000 Kms",1st Owner,2023,22.38,Petrol,2023,Third Party insurance,5-Speed,Manual,5 Seats,JAIPUR
₹ 6.75 Lakh,Sedan,"30,000 Kms",1st Owner,2021,20.5,Petrol,2021,Third Party insurance,5-Speed,Manual,5 Seats,JAIPUR
₹ 3 Lakh,SUV,"1,50,000 Kms",1st Owner,2012,20.45,Diesel,2012,Third Party insurance,5 speed,Manual,5 Seats,JAIPUR
₹ 2.50 Lakh,Hatchback,"40,000 Kms",2nd Owner,2015,22.74,Petrol,2015,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 4.50 Lakh,Sedan,"1,20,000 Kms",3rd Owner,2017,22.95,Diesel,2017,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 2.60 Lakh,Hatchback,"60,000 Kms",1st Owner,2017,21.1,Petrol,2017,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 8.50 Lakh,Hatchback,"10,000 Kms",1st Owner,2023,21.0,Petrol,2023,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 4.50 Lakh,SUV,"1,50,000 Kms",1st Owner,2014,22.7,Diesel,2014,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 3.80 Lakh,Sedan,"70,000 Kms",2nd Owner,2013,17.3,Diesel,2013,Third Party insurance,6 Speed,Manual,5 Seats,JAIPUR
₹ 4.50 Lakh,Sedan,"80,000 Kms",1st Owner,2015,26.0,Diesel,2015,Third Party insurance,6 Speed ,Manual,5 Seats,JAIPUR
₹ 3 Lakh,Hatchback,"60,000 Kms",1st Owner,2017,25.17,Petrol,2017,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 2.25 Lakh,Hatchback,"1,20,000 Kms",1st Owner,2011,18.0,Diesel,2011,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 1.50 Lakh,Hatchback,"70,000 Kms",3rd Owner,2009,19.7,Petrol,2009,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 2 Lakh,Hatchback,"90,000 Kms",2nd Owner,2012,20.36,Petrol,2012,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
"₹ 40,000 ",Hatchback,"1,20,000 Kms",1st Owner,2017,17.3,Petrol,2001,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 4 Lakh,Hatchback,"40,000 Kms",1st Owner,2017,20.51,Petrol,2017,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 3.50 Lakh,Hatchback,"70,000 Kms",1st Owner,2015,20.51,Petrol,2015,Third Party insurance,5 Speed,Automatic,5 Seats,JAIPUR
₹ 2.50 Lakh,Hatchback,"60,000 Kms",1st Owner,2015,21.1,Petrol,2015,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 3.50 Lakh,Sedan,"80,000 Kms",1st Owner,2011,17.6,Petrol,2011,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 3 Lakh,Hatchback,"50,000 Kms",1st Owner,2012,18.9,Petrol,2012,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 2 Lakh,Hatchback,"1,20,000 Kms",4th Owner,2011,20.0,Diesel,2011,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 3 Lakh,Hatchback,"1,50,000 Kms",3rd Owner,2009,21.1,Diesel,2009,Third Party insurance,5-Speed,Manual,5 Seats,JAIPUR
₹ 3 Lakh,Hatchback,"1,20,000 Kms",2nd Owner,2013,23.2,Diesel,2013,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 2.50 Lakh,Hatchback,"40,000 Kms",2nd Owner,2015,22.74,Petrol,2015,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 3 Lakh,Hatchback,"40,000 Kms",2nd Owner,2020,20.71,Petrol,2020,Third Party insurance,5-Speed,Manual,5 Seats,JAIPUR
₹ 10 Lakh,SUV,"40,000 Kms",1st Owner,2021,18.27,Petrol,2021,Third Party insurance,6-Speed,Manual,5 Seats,JAIPUR
₹ 2 Lakh,Hatchback,"70,000 Kms",2nd Owner,2013,19.49,Petrol,2013,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 3.50 Lakh,Sedan,"1,20,000 Kms",2nd Owner,2013,16.8,Petrol,2013,Third Party insurance,5 Speed AT+ Paddle Shifters,Automatic,5 Seats,JAIPUR
₹ 1 Lakh,Hatchback,"1,50,000 Kms",2nd Owner,2010,19.0,Petrol,2010,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 5 Lakh,Sedan,"1,00,000 Kms",3rd Owner,2015,26.0,Diesel,2015,Third Party insurance,6 Speed ,Manual,5 Seats,JAIPUR
₹ 7 Lakh,Sedan,"80,000 Kms",1st Owner,2017,28.4,Diesel,2017,Third Party insurance,5 Speed,Automatic,5 Seats,JAIPUR
₹ 8 Lakh,Sedan,"40,000 Kms",1st Owner,2021,18.3,Petrol,2021,Third Party insurance,CVT,Automatic,5 Seats,JAIPUR
₹ 8.20 Lakh,Sedan,"30,000 Kms",1st Owner,2022,26.49,CNG,2022,Third Party insurance,5-Speed,Manual,5 Seats,JAIPUR
₹ 6.75 Lakh,Hatchback,"90,000 Kms",1st Owner,2020,18.53,Petrol,2020,Third Party insurance,5-Speed,Manual,5 Seats,JAIPUR
₹ 11 Lakh,MUV,"1,00,000 Kms",3rd Owner,2019,25.47,Diesel,2019,Third Party insurance,5 Speed,Manual,7 Seats,JAIPUR
₹ 3.50 Lakh,SUV,"70,000 Kms",1st Owner,2014,17.21,Diesel,2014,Third Party insurance,5 Speed ,Manual,7 Seats,JAIPUR
₹ 5 Lakh,Sedan,"1,50,000 Kms",1st Owner,2015,26.0,Diesel,2015,Third Party insurance,6 Speed ,Manual,5 Seats,JAIPUR
₹ 5 Lakh,SUV,"30,000 Kms",3rd Owner,2013,15.96,Diesel,2013,Third Party insurance,5 Speed,Manual,7 Seats,JAIPUR
₹ 3.20 Lakh,Hatchback,"40,000 Kms",1st Owner,2018,24.7,Petrol,2018,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 4.20 Lakh,Sedan,"1,20,000 Kms",4th Owner,2013,20.54,Diesel,2013,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 3.25 Lakh,Sedan,"1,50,000 Kms",1st Owner,2014,25.8,Diesel,2014,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 9.50 Lakh,SUV,"30,000 Kms",1st Owner,2020,17.03,Petrol,2020,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 9.50 Lakh,SUV,"30,000 Kms",1st Owner,2020,17.03,Petrol,2020,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 3 Lakh,Hatchback,"1,20,000 Kms",1st Owner,2017,22.7,Petrol,2017,Third Party insurance,5-Speed,Manual,5 Seats,JAIPUR
₹ 4 Lakh,Hatchback,"90,000 Kms",1st Owner,2015,24.0,Diesel,2015,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 3.50 Lakh,Hatchback,"60,000 Kms",2nd Owner,2014,20.36,Petrol,2014,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 2.80 Lakh,MUV,"1,50,000 Kms",2nd Owner,2007,13.6,Diesel,2007,Third Party insurance,5 Speed,Manual,7 Seats,JAIPUR
₹ 5 Lakh,Sedan,"1,20,000 Kms",1st Owner,2012,13.7,Petrol,2012,Third Party insurance,7 Speed,Automatic,5 Seats,JAIPUR
₹ 5 Lakh,Sedan,"1,20,000 Kms",1st Owner,2012,13.7,Petrol,2012,Third Party insurance,7 Speed,Automatic,5 Seats,JAIPUR
₹ 5 Lakh,Sedan,"1,20,000 Kms",1st Owner,2012,13.7,Petrol,2012,Third Party insurance,7 Speed,Automatic,5 Seats,JAIPUR
₹ 2.50 Lakh,Sedan,"70,000 Kms",1st Owner,2010,15.5,Petrol,2010,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 3 Lakh,MUV,"90,000 Kms",3rd Owner,2007,13.6,Diesel,2007,Third Party insurance,5 Speed,Manual,7 Seats,JAIPUR
₹ 4 Lakh,Sedan,"90,000 Kms",1st Owner,2013,25.8,Diesel,2013,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 4.20 Lakh,Sedan,"90,000 Kms",4th Owner,2016,25.8,Diesel,2016,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 4 Lakh,SUV,"1,50,000 Kms",1st Owner,2014,20.45,Diesel,2014,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 8 Lakh,Hatchback,"30,000 Kms",2nd Owner,2021,21.01,Petrol,2021,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 5 Lakh,Hatchback,"40,000 Kms",1st Owner,2019,21.79,Petrol,2019,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 7.25 Lakh,Hatchback,"20,000 Kms",1st Owner,2022,22.38,Petrol,2022,Third Party insurance,5-Speed,Manual,5 Seats,JAIPUR
₹ 3 Lakh,Sedan,"1,20,000 Kms",3rd Owner,2011,22.32,Diesel,2011,Third Party insurance,6 Speed ,Manual,5 Seats,JAIPUR
₹ 4 Lakh,Sedan,"1,20,000 Kms",1st Owner,2014,23.4,Diesel,2014,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 8 Lakh,Hatchback,"30,000 Kms",1st Owner,2021,21.01,Petrol,2021,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 4.50 Lakh,Hatchback,"1,20,000 Kms",1st Owner,2014,22.9,Diesel,2014,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 4.50 Lakh,Sedan,"1,21,000 Kms",1st Owner,2013,22.7,Diesel,2013,Third Party insurance,6 Speed ,Manual,5 Seats,JAIPUR
₹ 5 Lakh,Sedan,"1,20,000 Kms",1st Owner,2013,23.4,Diesel,2013,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 9 Lakh,SUV,"1,20,000 Kms",3rd Owner,2013,13.5,Diesel,2013,Third Party insurance,5 Speed,Manual,7 Seats,JAIPUR
₹ 1.65 Lakh,Hatchback,"1,50,000 Kms",3rd Owner,2011,18.5,Petrol,2011,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 7 Lakh,Sedan,"60,000 Kms",1st Owner,2018,28.09,Diesel,2018,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
"₹ 62,000 ",Hatchback,"60,000 Kms",4th Owner,2017,17.3,Petrol,2001,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 5.50 Lakh,Hatchback,"20,000 Kms",1st Owner,2022,21.46,Petrol,2022,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 15.25 Lakh,Sedan,"30,000 Kms",1st Owner,2021,18.3,Petrol,2021,Third Party insurance,CVT,Automatic,5 Seats,JAIPUR
₹ 4 Lakh,Sedan,"1,50,000 Kms",1st Owner,2014,26.0,Diesel,2014,Third Party insurance,6 Speed ,Manual,5 Seats,JAIPUR
₹ 1 Lakh,Hatchback,"1,50,000 Kms",2nd Owner,2007,18.2,Petrol,2007,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 2.20 Lakh,Hatchback,"1,20,000 Kms",2nd Owner,2015,22.74,Petrol,2015,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 6.30 Lakh,Sedan,"1,20,000 Kms",1st Owner,2018,28.4,Diesel,2018,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 3.50 Lakh,Hatchback,"90,000 Kms",2nd Owner,2013,20.36,Petrol,2013,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 3.50 Lakh,Hatchback,"1,50,000 Kms",3rd Owner,2012,22.9,Diesel,2012,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 4.50 Lakh,Sedan,"90,000 Kms",2nd Owner,2014,23.4,Diesel,2014,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 4.50 Lakh,Sedan,"90,000 Kms",2nd Owner,2014,23.4,Diesel,2014,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 2 Lakh,Hatchback,"1,50,000 Kms",1st Owner,2011,20.36,Petrol,2011,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 2.25 Lakh,Hatchback,"1,20,000 Kms",2nd Owner,2015,22.74,Petrol,2015,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 3.70 Lakh,Sedan,"1,00,000 Kms",1st Owner,2013,23.4,Diesel,2013,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 7.30 Lakh,Hatchback,"90,000 Kms",2nd Owner,2023,19.3,Petrol,2023,Third Party insurance,6 Speed,Manual,5 Seats,JAIPUR
₹ 6.10 Lakh,Sedan,"60,000 Kms",2nd Owner,2017,20.73,Petrol,2017,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 6.70 Lakh,Sedan,"90,000 Kms",4th Owner,2018,28.4,Diesel,2018,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 40 Lakh,SUV,"1,50,000 Kms",1st Owner,2019,11.2,Diesel,2019,Third Party insurance,8 Speed,Automatic,5 Seats,JAIPUR
₹ 8 Lakh,SUV,"1,50,000 Kms",1st Owner,2019,25.1,Diesel,2019,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 7 Lakh,SUV,"80,000 Kms",3rd Owner,2017,15.96,Diesel,2017,Third Party insurance,5 Speed,Manual,9 Seats,JAIPUR
₹ 4 Lakh,SUV,"1,20,000 Kms",2nd Owner,2013,19.64,Diesel,2013,Third Party insurance,6 Speed,Manual,5 Seats,JAIPUR
₹ 1.50 Lakh,Hatchback,"1,20,000 Kms",3rd Owner,2009,19.7,Petrol,2009,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 3 Lakh,Hatchback,"1,20,000 Kms",1st Owner,2016,19.81,Petrol,2016,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 7 Lakh,Sedan,"70,000 Kms",1st Owner,2020,22.41,Petrol,2020,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 6.50 Lakh,Sedan,"30,000 Kms",1st Owner,2020,20.5,Petrol,2020,Third Party insurance,5-Speed,Manual,5 Seats,JAIPUR
₹ 8 Lakh,MUV,"1,50,000 Kms",1st Owner,2019,17.3,Diesel,2019,Third Party insurance,6 Speed,Manual,7 Seats,JAIPUR
₹ 8 Lakh,SUV,"80,000 Kms",1st Owner,2017,15.96,Diesel,2017,Third Party insurance,5 Speed,Manual,7 Seats,JAIPUR
₹ 2 Lakh,Hatchback,"1,00,000 Kms",2nd Owner,2012,18.9,Petrol,2012,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 7 Lakh,Hatchback,"40,000 Kms",1st Owner,2020,19.33,Petrol,2020,Third Party insurance,5-Speed,Manual,5 Seats,JAIPUR
₹ 3.40 Lakh,Hatchback,"1,00,000 Kms",2nd Owner,2016,18.9,Petrol,2016,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 4.20 Lakh,Sedan,"1,20,000 Kms",2nd Owner,2018,19.95,Diesel,2018,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 5 Lakh,MUV,"1,50,000 Kms",2nd Owner,2012,11.4,Diesel,2012,Third Party insurance,5 Speed,Manual,7 Seats,JAIPUR
₹ 7.50 Lakh,Hatchback,"40,000 Kms",1st Owner,2020,21.0,Petrol,2020,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 9 Lakh,SUV,"1,50,000 Kms",1st Owner,2018,24.3,Diesel,2018,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 7.30 Lakh,Sedan,"1,50,000 Kms",1st Owner,2019,20.28,Petrol,2019,Third Party insurance,4 Speed,Automatic,5 Seats,JAIPUR
₹ 7.30 Lakh,Sedan,"1,50,000 Kms",1st Owner,2019,20.28,Petrol,2019,Third Party insurance,4 Speed,Automatic,5 Seats,JAIPUR
₹ 8.10 Lakh,Hatchback,"20,000 Kms",1st Owner,2022,22.38,Petrol,2022,Third Party insurance,5-Speed,Manual,5 Seats,JAIPUR
₹ 5 Lakh,Sedan,"1,50,000 Kms",1st Owner,2016,20.85,Petrol,2016,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 5 Lakh,Hatchback,"60,000 Kms",2nd Owner,2016,24.0,Diesel,2016,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 32 Lakh,Sedan,"60,000 Kms",1st Owner,2019,13.5,Diesel,2019,Third Party insurance,8 Speed,Automatic,5 Seats,JAIPUR
₹ 1.50 Lakh,Hatchback,"1,50,000 Kms",2nd Owner,2011,16.1,Petrol,2011,Third Party insurance,4 Speed,Manual,4 Seats,JAIPUR
₹ 2.50 Lakh,Hatchback,"90,000 Kms",2nd Owner,2014,20.92,Petrol,2014,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 2 Lakh,Hatchback,"1,20,000 Kms",1st Owner,2012,23.08,Diesel,2012,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 6 Lakh,Hatchback,"60,000 Kms",1st Owner,2021,18.9,CNG,2021,Third Party insurance,5-Speed,Manual,4 Seats,JAIPUR
₹ 4 Lakh,Sedan,"1,20,000 Kms",1st Owner,2014,17.57,Petrol,2014,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 2 Lakh,Hatchback,"90,000 Kms",2nd Owner,2011,19.7,Petrol,2011,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 20 Lakh,Sedan,"30,000 Kms",5th Owner,2021,14.62,Diesel,2021,Third Party insurance,6 Speed,Automatic,5 Seats,JAIPUR
₹ 3.50 Lakh,Hatchback,"1,20,000 Kms",1st Owner,2015,20.5,Diesel,2015,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 7 Lakh,SUV,"1,20,000 Kms",1st Owner,2013,15.1,Diesel,2013,Third Party insurance,6 Speed ,Manual,7 Seats,JAIPUR
₹ 4.50 Lakh,Sedan,"1,20,000 Kms",1st Owner,2015,26.0,Diesel,2015,Third Party insurance,6 Speed ,Manual,5 Seats,JAIPUR
₹ 6 Lakh,Sedan,"1,20,000 Kms",1st Owner,2015,25.1,Diesel,2015,Third Party insurance,6 Speed ,Manual,5 Seats,JAIPUR
₹ 4 Lakh,Sedan,"60,000 Kms",1st Owner,2014,19.1,Petrol,2014,Third Party insurance,5 Speed ,Manual,5 Seats,JAIPUR
₹ 3.02 Lakh,Hatchback,"60,000 Kms",3rd Owner,2016,23.95,Petrol,2016,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 8.30 Lakh,Sedan,"20,000 Kms",1st Owner,2022,20.5,Petrol,2022,Third Party insurance,5-Speed,Manual,5 Seats,JAIPUR
₹ 5 Lakh,Sedan,"1,50,000 Kms",1st Owner,2014,23.4,Diesel,2014,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 1.80 Lakh,Hatchback,"1,20,000 Kms",2nd Owner,2010,21.1,Diesel,2010,Third Party insurance,5-Speed,Manual,5 Seats,JAIPUR
₹ 2.50 Lakh,Hatchback,"1,20,000 Kms",4th Owner,2011,20.0,Diesel,2011,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
₹ 3 Lakh,Sedan,"70,000 Kms",1st Owner,2011,16.36,Petrol,2011,Third Party insurance,5 Speed,Manual,5 Seats,JAIPUR
