PRICE,BODY_TYPE,KILOMETERS_DRIVEN,NUMBER_OF_OWNERS,YEAR_OF_MANUFACTURE,MILEAGE,FUEL_TYPE,MODEL_YEAR,INSURANCE_VALIDITY,NUMBER_OF_GEARS,TRANSMISSION,SEATS,CITY_NAME
579000.0,Sedan,56242,1,2017,19.5,Petrol,2017,Zero Dep,5,Manual,5,HYDERABAD
1215000.0,SUV,124281,1,2018,16.0,Diesel,2018,Third Party,6,Manual,7,HYDERABAD
950000.0,SUV,38000,1,2019,18.27,Petrol,2019,Third Party insurance,6,Manual,5,HYDERABAD
1021000.0,SUV,84249,1,2018,18.9,Diesel,2018,Third Party insurance,6,Manual,7,HYDERABAD
2595000.0,Sedan,45000,1,2018,22.69,Diesel,2018,Third Party,8,Automatic,5,HYDERABAD
421000.0,Sedan,122117,2,2013,22.41,Petrol,2013,Comprehensive,5,Manual,5,HYDERABAD
870000.0,SUV,108632,1,2019,23.0,Diesel,2019,Comprehensive,5,Manual,5,HYDERABAD
4500000.0,Sedan,10700,1,2017,18.12,Diesel,2017,Third Party insurance,8,Automatic,5,HYDERABAD
677000.0,SUV,116988,1,2017,22.77,Diesel,2017,Third Party,5,Manual,5,HYDERABAD
725000.0,Sedan,60000,1,2014,18.0,Petrol,2014,Third Party insurance,0,Automatic,5,HYDERABAD
650000.0,Sedan,120000,1,2018,25.8,Diesel,2018,Third Party insurance,5,Manual,5,HYDERABAD
980000.0,SUV,92000,1,2016,19.67,Diesel,2016,Third Party insurance,6,Manual,5,HYDERABAD
1100000.0,MUV,80000,1,2019,17.3,Diesel,2019,Third Party insurance,6,Manual,7,HYDERABAD
290000.0,Sedan,90000,2,2009,14.53,CNG,2009,Third Party insurance,6,Manual,5,HYDERABAD
350000.0,Hatchback,110000,2,2014,20.86,Diesel,2014,Third Party insurance,5,Manual,5,HYDERABAD
290000.0,Hatchback,70000,1,2011,18.06,Petrol,2011,Third Party insurance,5,Manual,5,HYDERABAD
590000.0,Hatchback,72761,1,2018,27.28,Diesel,2018,Third Party insurance,5,Manual,5,HYDERABAD
299000.0,Hatchback,72473,1,2013,20.36,Petrol,2013,Comprehensive,5,Manual,5,HYDERABAD
1252000.0,SUV,18030,1,2022,19.89,Petrol,2022,Third Party,5,Manual,5,HYDERABAD
875000.0,Sedan,63000,1,2018,27.4,Diesel,2018,Third Party insurance,5,Manual,5,HYDERABAD
550000.0,Hatchback,40404,1,2016,19.0,Petrol,2016,Third Party,5,Automatic,5,HYDERABAD
970000.0,Sedan,96407,1,2018,18.0,Petrol,2018,Comprehensive,0,Automatic,5,HYDERABAD
590000.0,Hatchback,20000,1,2017,18.9,Petrol,2017,Third Party insurance,5,Manual,5,HYDERABAD
771000.0,Sedan,53456,1,2017,17.8,Petrol,2017,Comprehensive,5,Manual,5,HYDERABAD
257000.0,Hatchback,91603,2,2016,22.05,Petrol,2016,Comprehensive,5,Manual,5,HYDERABAD
767000.0,Hatchback,28246,1,2021,22.35,Petrol,2021,Zero Dep,5,Manual,5,HYDERABAD
260000.0,Sedan,171000,3,2013,21.64,Diesel,2013,Third Party insurance,5,Manual,5,HYDERABAD
581000.0,Hatchback,30224,1,2021,19.01,Petrol,2021,Third Party,5,Manual,5,HYDERABAD
1025000.0,Sedan,70000,1,2017,25.6,Diesel,2017,Third Party insurance,6,Manual,5,HYDERABAD
400000.0,Hatchback,120000,3,2013,21.27,Diesel,2013,Third Party insurance,6,Manual,5,HYDERABAD
750000.0,SUV,120000,2,2017,24.3,Diesel,2017,Third Party insurance,5,Manual,5,HYDERABAD
1000000.0,Sedan,80000,2,2020,21.13,Diesel,2020,Third Party insurance,5,Manual,5,HYDERABAD
2150000.0,Sedan,49000,1,2019,15.1,Petrol,2019,Third Party insurance,7,Automatic,5,HYDERABAD
660000.0,Hatchback,70000,1,2019,18.6,Petrol,2019,Third Party insurance,5,Manual,5,HYDERABAD
662000.0,SUV,85838,1,2014,22.7,Diesel,2014,Third Party insurance,5,Manual,5,HYDERABAD
395000.0,Hatchback,68000,1,2016,19.69,Petrol,2016,Third Party insurance,5,Manual,5,HYDERABAD
514000.0,Hatchback,38607,2,2018,23.1,Petrol,2018,Comprehensive,5,Automatic,5,HYDERABAD
772000.0,Hatchback,48934,2,2019,17.4,Petrol,2019,Third Party insurance,5,Automatic,5,HYDERABAD
680000.0,Hatchback,73000,1,2018,18.6,Petrol,2018,Third Party insurance,5,Manual,5,HYDERABAD
254000.0,Hatchback,31933,2,2014,22.05,Petrol,2014,Third Party insurance,5,Manual,5,HYDERABAD
311000.0,Hatchback,54959,1,2013,18.9,Petrol,2013,Third Party insurance,5,Manual,5,HYDERABAD
2150000.0,Sedan,49000,1,2014,14.74,Diesel,2014,Third Party insurance,8,Automatic,5,HYDERABAD
1015000.0,Sedan,59261,1,2017,18.0,Petrol,2017,Zero Dep,0,Automatic,5,HYDERABAD
2850000.0,Sedan,42000,1,2019,20.38,Diesel,2019,Third Party insurance,6,Automatic,5,HYDERABAD
461000.0,Hatchback,73889,1,2014,22.38,Petrol,2014,Comprehensive,5,Manual,5,HYDERABAD
372000.0,Hatchback,44363,2,2019,22.3,Petrol,2019,Third Party,5,Manual,5,HYDERABAD
1450000.0,Sedan,54000,1,2011,14.21,Diesel,2011,Third Party insurance,5,Automatic,5,HYDERABAD
803000.0,Sedan,50151,1,2017,17.01,Petrol,2017,Third Party,5,Manual,5,HYDERABAD
220000.0,Hatchback,120000,1,2010,13.45,LPG,2010,Third Party insurance,5,Manual,5,HYDERABAD
1150000.0,Sedan,92000,1,2012,13.2,Diesel,2012,Third Party insurance,6,Automatic,5,HYDERABAD
2995000.0,Sedan,51000,1,2017,19.33,Diesel,2017,Comprehensive,8,Automatic,5,HYDERABAD
6950000.0,SUV,70000,1,2018,8.9,Petrol,2018,Third Party insurance,9,Automatic,5,HYDERABAD
900000.0,SUV,72253,1,2019,18.27,Petrol,2019,Not Available,6,Manual,5,HYDERABAD
1400000.0,SUV,51757,1,2015,16.0,Diesel,2015,Not Available,6,Manual,7,HYDERABAD
295000.0,Hatchback,46000,1,2012,18.6,Petrol,2012,Third Party insurance,5,Manual,5,HYDERABAD
1965000.0,SUV,24648,1,2022,16.35,Diesel,2022,Third Party,6,Manual,5,HYDERABAD
306000.0,Hatchback,61201,1,2013,20.51,Petrol,2013,Comprehensive,5,Manual,5,HYDERABAD
2015000.0,SUV,23000,1,2021,16.35,Diesel,2021,Third Party insurance,6,Manual,5,HYDERABAD
366000.0,Hatchback,46563,2,2016,20.51,Petrol,2016,Third Party,5,Manual,5,HYDERABAD
645000.0,Hatchback,41085,1,2016,18.6,Petrol,2016,Third Party insurance,5,Manual,5,HYDERABAD
299000.0,Hatchback,90000,1,2010,20.0,Diesel,2010,Third Party insurance,5,Manual,5,HYDERABAD
423000.0,Hatchback,50260,1,2013,18.5,Petrol,2013,Comprehensive,5,Manual,5,HYDERABAD
295000.0,Hatchback,55000,1,2010,15.6,Petrol,2010,Third Party insurance,5,Manual,5,HYDERABAD
328000.0,Hatchback,107913,2,2014,25.24,Petrol,2014,Third Party insurance,5,Manual,5,HYDERABAD
565000.0,Hatchback,52858,1,2017,22.38,Petrol,2017,Comprehensive,5,Manual,5,HYDERABAD
2250000.0,Sedan,50000,1,2014,19.59,Diesel,2014,Third Party insurance,8,Automatic,5,HYDERABAD
299000.0,Hatchback,41832,2,2016,23.01,Petrol,2016,Comprehensive,5,Manual,5,HYDERABAD
299000.0,Hatchback,61000,1,2014,20.63,Petrol,2014,Third Party insurance,5,Manual,5,HYDERABAD
490000.0,Sedan,136700,1,2012,17.0,Diesel,2012,Comprehensive,6,Automatic,5,HYDERABAD
340000.0,Hatchback,44000,1,2011,18.5,Petrol,2011,Third Party insurance,5,Manual,5,HYDERABAD
150000.0,Sedan,40000,3,2003,11.0,Petrol,2003,Third Party insurance,4,Automatic,5,HYDERABAD
650000.0,MUV,45430,1,2021,18.2,Petrol,2021,Comprehensive,5,Automatic,7,HYDERABAD
1650000.0,SUV,10000,1,2022,18.41,Petrol,2022,Third Party insurance,6,Automatic,5,HYDERABAD
750000.0,SUV,50000,1,2021,18.75,Petrol,2021,Third Party insurance,5,Manual,5,HYDERABAD
700000.0,SUV,89178,1,2015,16.0,Diesel,2015,Comprehensive,6,Manual,7,HYDERABAD
466000.0,Hatchback,52507,1,2014,22.38,Petrol,2014,Comprehensive,5,Manual,5,HYDERABAD
587000.0,Sedan,47495,1,2019,19.44,Petrol,2019,Third Party insurance,5,Manual,5,HYDERABAD
220000.0,Hatchback,50000,2,2017,22.7,Petrol,2017,Third Party insurance,5,Manual,5,HYDERABAD
677000.0,Hatchback,89899,1,2019,22.56,Petrol,2019,Third Party insurance,5,Automatic,5,HYDERABAD
334000.0,Hatchback,39992,2,2017,23.01,Petrol,2017,Third Party insurance,5,Manual,5,HYDERABAD
150000.0,Hatchback,80000,2,2009,17.3,LPG,2009,Third Party insurance,5,Manual,5,HYDERABAD
315000.0,Hatchback,89791,1,2013,18.9,Petrol,2013,Third Party,5,Manual,5,HYDERABAD
115000.0,Hatchback,83000,1,2006,18.9,Petrol,2006,Third Party insurance,5,Manual,5,HYDERABAD
389000.0,Hatchback,114071,2,2015,18.9,Petrol,2015,Comprehensive,5,Manual,5,HYDERABAD
347000.0,Hatchback,66445,2,2015,20.51,Petrol,2015,Comprehensive,5,Manual,5,HYDERABAD
1450000.0,SUV,30000,1,2021,18.41,Petrol,2021,Third Party insurance,6,Automatic,5,HYDERABAD
800000.0,SUV,96615,1,2018,25.5,Diesel,2018,Third Party insurance,6,Manual,5,HYDERABAD
1550000.0,SUV,60000,1,2020,20.8,Diesel,2020,Third Party insurance,6,Manual,5,HYDERABAD
350000.0,Sedan,120000,2,2016,23.4,Diesel,2016,Third Party insurance,5,Manual,5,HYDERABAD
320000.0,Sedan,90000,2,2016,24.4,Diesel,2016,Third Party insurance,5,Manual,5,HYDERABAD
3000000.0,SUV,24001,1,2021,16.3,Diesel,2021,Third Party insurance,6,Manual,5,HYDERABAD
345000.0,Hatchback,76000,1,2011,18.6,Petrol,2011,Third Party insurance,5,Manual,5,HYDERABAD
750000.0,Hatchback,30000,1,2022,20.7,Petrol,2022,Third Party insurance,5,Manual,5,HYDERABAD
3000000.0,SUV,37821,1,2021,16.3,Diesel,2021,Third Party insurance,6,Manual,5,HYDERABAD
1699000.0,SUV,42000,1,2019,13.96,Petrol,2019,Third Party insurance,6,Automatic,5,HYDERABAD
489000.0,Hatchback,64685,2,2016,22.38,Petrol,2016,Third Party,5,Manual,5,HYDERABAD
331000.0,Hatchback,71003,2,2015,20.51,Petrol,2015,Comprehensive,5,Manual,5,HYDERABAD
1200000.0,MUV,10000,1,2021,19.01,Petrol,2021,Third Party insurance,5,Manual,6,HYDERABAD
401000.0,Hatchback,122617,1,2013,21.9,Diesel,2013,Comprehensive,6,Manual,5,HYDERABAD
347000.0,Hatchback,93593,1,2015,19.81,Petrol,2015,Third Party,5,Manual,5,HYDERABAD
410000.0,Hatchback,76000,2,2012,17.0,Petrol,2012,Third Party insurance,5,Manual,5,HYDERABAD
764000.0,Hatchback,51216,1,2020,18.6,Petrol,2020,Third Party insurance,5,Manual,5,HYDERABAD
1400000.0,SUV,36714,1,2021,18.9,Petrol,2021,Comprehensive,6,Manual,5,HYDERABAD
831000.0,Hatchback,61626,1,2021,23.64,Diesel,2021,Third Party insurance,5,Manual,5,HYDERABAD
535000.0,Hatchback,47741,2,2016,21.4,Petrol,2016,Comprehensive,5,Manual,5,HYDERABAD
465000.0,Hatchback,63000,1,2014,18.9,Petrol,2014,Third Party insurance,5,Manual,5,HYDERABAD
415000.0,Hatchback,60894,1,2020,21.74,Petrol,2020,Zero Dep,5,Manual,5,HYDERABAD
230000.0,Sedan,70000,2,2008,16.9,Petrol,2008,Third Party insurance,5,Manual,5,HYDERABAD
320000.0,Hatchback,51000,1,2012,19.81,Petrol,2012,Third Party insurance,5,Manual,5,HYDERABAD
400000.0,Hatchback,110000,1,2016,23.84,Petrol,2016,Third Party insurance,5,Manual,5,HYDERABAD
1200000.0,SUV,10000,1,2022,18.9,Petrol,2022,Third Party insurance,5,Manual,5,HYDERABAD
1100000.0,SUV,95000,1,2011,17.05,Diesel,2011,Third Party insurance,8,Automatic,5,HYDERABAD
850000.0,Sedan,66000,1,2018,26.82,Diesel,2018,Comprehensive,5,Manual,5,HYDERABAD
390000.0,SUV,80642,1,2011,12.05,Diesel,2011,Third Party insurance,5,Manual,7,HYDERABAD
1225000.0,SUV,70000,1,2018,17.01,Diesel,2018,Third Party insurance,6,Automatic,5,HYDERABAD
749000.0,Hatchback,15700,1,2020,21.01,Petrol,2020,Zero Dep,5,Manual,5,HYDERABAD
1001000.0,SUV,81764,1,2018,13.0,Petrol,2018,Third Party,6,Manual,5,HYDERABAD
781000.0,Sedan,95933,1,2018,19.1,Petrol,2018,Third Party insurance,6,Manual,5,HYDERABAD
1650000.0,SUV,23000,1,2019,16.0,Petrol,2019,Third Party insurance,6,Manual,5,HYDERABAD
426000.0,Hatchback,85589,2,2015,18.7,Petrol,2015,Third Party insurance,5,Manual,5,HYDERABAD
616000.0,Hatchback,72793,2,2017,18.6,Petrol,2017,Comprehensive,5,Manual,5,HYDERABAD
490000.0,Sedan,92000,1,2013,22.32,Diesel,2013,Third Party insurance,4,Automatic,5,HYDERABAD
428000.0,Hatchback,95255,2,2014,22.38,Petrol,2014,Third Party insurance,5,Manual,5,HYDERABAD
2275000.0,MUV,59000,1,2019,13.68,Diesel,2019,Comprehensive,5,Manual,8,HYDERABAD
670000.0,Hatchback,89242,1,2018,21.4,Petrol,2018,Zero Dep,0,Automatic,5,HYDERABAD
337000.0,Hatchback,40503,1,2012,19.4,Petrol,2012,Comprehensive,5,Manual,5,HYDERABAD
1350000.0,Sedan,20000,1,2022,25.0,Diesel,2022,Third Party insurance,6,Manual,5,HYDERABAD
611000.0,Sedan,96863,1,2018,19.5,Petrol,2018,Third Party,5,Manual,5,HYDERABAD
975000.0,SUV,30300,1,2021,16.5,Petrol,2021,Third Party,5,Manual,5,HYDERABAD
825000.0,Sedan,40000,2,2017,17.8,Petrol,2017,Third Party insurance,5,Manual,5,HYDERABAD
400000.0,Sedan,120000,1,2014,25.8,Diesel,2014,Third Party insurance,5,Manual,5,HYDERABAD
900000.0,SUV,27892,1,2013,15.1,Diesel,2013,Not Available,6,Manual,7,HYDERABAD
650000.0,Hatchback,90000,1,2020,21.21,Petrol,2020,Third Party insurance,5,Manual,5,HYDERABAD
225000.0,Hatchback,100000,1,2009,17.3,LPG,2009,Third Party insurance,5,Manual,5,HYDERABAD
400000.0,Hatchback,73000,2,2014,18.9,Petrol,2014,Comprehensive,5,Manual,5,HYDERABAD
2250000.0,Sedan,30000,1,2022,26.5,Petrol,2022,Third Party insurance,5,Automatic,5,HYDERABAD
707000.0,Sedan,32152,1,2018,21.21,Petrol,2018,Zero Dep,5,Automatic,5,HYDERABAD
576000.0,Hatchback,58241,1,2015,25.2,Diesel,2015,Comprehensive,5,Manual,5,HYDERABAD
560000.0,MUV,120000,2,2014,20.77,Diesel,2014,Third Party insurance,5,Manual,7,HYDERABAD
456000.0,Sedan,94141,2,2013,16.8,Petrol,2013,Comprehensive,5,Manual,5,HYDERABAD
685000.0,Sedan,59411,1,2017,21.21,Petrol,2017,Zero Dep,5,Automatic,5,HYDERABAD
1205000.0,Sedan,17105,1,2016,14.69,Petrol,2016,Third Party insurance,6,Manual,5,HYDERABAD
975000.0,Sedan,37100,2,2018,28.09,Diesel,2018,Third Party insurance,5,Manual,5,HYDERABAD
289000.0,Hatchback,103211,2,2012,20.36,Petrol,2012,Third Party,5,Manual,5,HYDERABAD
290000.0,Hatchback,113543,2,2012,18.9,Petrol,2012,Third Party,5,Manual,5,HYDERABAD
425000.0,SUV,120000,2,2010,12.05,Diesel,2010,Third Party insurance,5,Manual,7,HYDERABAD
407000.0,Sedan,99334,1,2012,19.3,Diesel,2012,Third Party,5,Manual,5,HYDERABAD
300000.0,Sedan,156126,1,2014,25.01,Diesel,2014,Comprehensive,5,Manual,5,HYDERABAD
1195000.0,SUV,68000,2,2017,17.01,Diesel,2017,Comprehensive,6,Automatic,5,HYDERABAD
390000.0,Sedan,100000,2,2014,18.0,Petrol,2014,Third Party insurance,5,Manual,5,HYDERABAD
225000.0,Hatchback,54000,1,2008,18.9,Petrol,2008,Third Party insurance,5,Manual,5,HYDERABAD
650000.0,Sedan,110000,2,2019,19.95,Diesel,2019,Third Party insurance,5,Manual,5,HYDERABAD
250000.0,Sedan,110000,2,2010,16.0,Petrol,2010,Third Party insurance,6,Manual,5,HYDERABAD
475000.0,Sedan,76000,1,2011,17.43,Petrol,2011,Third Party insurance,5,Manual,5,HYDERABAD
700000.0,Sedan,60000,2,2020,22.71,Diesel,2020,Third Party insurance,5,Manual,5,HYDERABAD
559000.0,Hatchback,71974,1,2017,21.4,Petrol,2017,Third Party insurance,5,Manual,5,HYDERABAD
789000.0,SUV,105562,1,2016,24.3,Diesel,2016,Third Party insurance,5,Manual,5,HYDERABAD
950000.0,SUV,110000,2,2015,16.0,Diesel,2015,Third Party insurance,6,Manual,7,HYDERABAD
1297000.0,SUV,1330,1,2023,19.89,Petrol,2023,Third Party,5,Manual,5,HYDERABAD
750000.0,Sedan,30973,2,2021,18.6,Petrol,2021,Third Party insurance,5,Manual,5,HYDERABAD
330000.0,Hatchback,100000,2,2011,16.95,Petrol,2011,Third Party insurance,4,Automatic,5,HYDERABAD
691000.0,Hatchback,9351,1,2018,18.6,Petrol,2018,Third Party insurance,5,Manual,5,HYDERABAD
775000.0,SUV,46000,1,2017,13.24,Petrol,2017,Third Party insurance,5,Manual,5,HYDERABAD
214000.0,Hatchback,56133,2,2013,22.05,Petrol,2013,Third Party insurance,5,Manual,5,HYDERABAD
232000.0,Hatchback,92370,1,2013,24.39,Petrol,2013,Comprehensive,5,Manual,5,HYDERABAD
425000.0,Sedan,68000,1,2012,17.6,Petrol,2012,Comprehensive,5,Manual,5,HYDERABAD
281000.0,Hatchback,38313,1,2014,24.39,Petrol,2014,Third Party,5,Manual,5,HYDERABAD
600000.0,Sedan,110000,1,2019,22.95,Diesel,2019,Third Party insurance,5,Manual,5,HYDERABAD
950000.0,Sedan,10000,1,2021,20.65,Petrol,2021,Third Party insurance,5,Manual,5,HYDERABAD
600000.0,Sedan,80000,2,2015,17.01,Petrol,2015,Third Party insurance,5,Manual,5,HYDERABAD
500000.0,SUV,120000,3,2014,19.01,Diesel,2014,Third Party insurance,6,Manual,5,HYDERABAD
555000.0,Sedan,90000,2,2015,20.34,Diesel,2015,Third Party insurance,5,Manual,5,HYDERABAD
449000.0,Sedan,87000,2,2012,20.54,Diesel,2012,Third Party insurance,5,Manual,5,HYDERABAD
640000.0,Hatchback,70000,2,2018,21.4,Petrol,2018,Third Party insurance,5,Manual,5,HYDERABAD
263000.0,Hatchback,53179,2,2014,24.39,Petrol,2014,Third Party insurance,5,Manual,5,HYDERABAD
939000.0,SUV,48902,1,2020,17.0,Petrol,2020,Third Party,6,Manual,5,HYDERABAD
455000.0,Sedan,90000,3,2012,22.32,Diesel,2012,Third Party insurance,4,Automatic,5,HYDERABAD
777000.0,Hatchback,45025,1,2019,17.4,Petrol,2019,Third Party insurance,5,Automatic,5,HYDERABAD
701000.0,Hatchback,22356,1,2017,21.4,Petrol,2017,Third Party insurance,0,Automatic,5,HYDERABAD
625000.0,Sedan,96000,1,2014,22.32,Diesel,2014,Third Party insurance,4,Automatic,5,HYDERABAD
478000.0,Hatchback,35564,2,2019,25.24,Petrol,2019,Comprehensive,5,Manual,5,HYDERABAD
465000.0,Hatchback,72632,1,2016,20.3,Diesel,2016,Third Party insurance,5,Manual,5,HYDERABAD
472000.0,Sedan,57349,1,2015,16.78,Petrol,2015,Comprehensive,5,Manual,5,HYDERABAD
604000.0,Sedan,31915,1,2018,25.8,Diesel,2018,Comprehensive,5,Manual,5,HYDERABAD
1050000.0,Sedan,80000,1,2012,13.2,Diesel,2012,Third Party insurance,1,Automatic,5,HYDERABAD
273000.0,Hatchback,44094,1,2010,18.9,Petrol,2010,Comprehensive,5,Manual,5,HYDERABAD
499000.0,MUV,236000,1,2008,12.8,Diesel,2008,Third Party insurance,5,Manual,8,HYDERABAD
299000.0,Sedan,75000,1,2008,16.8,Diesel,2008,Third Party insurance,5,Manual,5,HYDERABAD
425000.0,Sedan,92000,1,2009,17.0,Diesel,2009,Third Party insurance,6,Automatic,5,HYDERABAD
194000.0,Hatchback,148914,2,2004,13.5,Diesel,2004,Not Available,5,Manual,5,HYDERABAD
499000.0,Hatchback,48000,1,2020,21.7,Petrol,2020,Third Party insurance,5,Automatic,5,HYDERABAD
1650000.0,SUV,10000,1,2022,18.41,Petrol,2022,Third Party insurance,6,Automatic,5,HYDERABAD
750000.0,Sedan,33600,1,2018,27.4,Diesel,2018,Comprehensive,5,Manual,5,HYDERABAD
724000.0,Sedan,68950,2,2018,17.8,Petrol,2018,Comprehensive,0,Automatic,5,HYDERABAD
300000.0,Hatchback,47763,1,2012,18.9,Petrol,2012,Third Party insurance,5,Manual,5,HYDERABAD
800000.0,MUV,8368,1,2022,20.0,Petrol,2022,Third Party insurance,5,Manual,7,HYDERABAD
810000.0,SUV,51897,1,2018,23.22,Diesel,2018,Third Party insurance,6,Manual,5,HYDERABAD
459000.0,Sedan,40274,2,2014,18.0,Petrol,2014,Third Party,5,Manual,5,HYDERABAD
750000.0,Sedan,90000,1,2012,18.88,Diesel,2012,Third Party insurance,8,Automatic,5,HYDERABAD
497000.0,Hatchback,62648,1,2016,22.38,Petrol,2016,Comprehensive,5,Manual,5,HYDERABAD
577000.0,Hatchback,58448,1,2017,21.4,Petrol,2017,Comprehensive,5,Manual,5,HYDERABAD
670000.0,Hatchback,40000,1,2022,20.7,Petrol,2022,Third Party insurance,5,Manual,5,HYDERABAD
690000.0,SUV,88695,1,2017,22.77,Diesel,2017,Third Party insurance,5,Manual,5,HYDERABAD
1700000.0,SUV,20000,1,2021,17.41,Diesel,2021,Third Party insurance,6,Manual,5,HYDERABAD
252000.0,Sedan,99840,1,2014,20.65,Diesel,2014,Not Available,5,Manual,5,HYDERABAD
294000.0,Hatchback,120000,2,2012,22.07,Diesel,2012,Third Party insurance,5,Manual,5,HYDERABAD
1900000.0,Sedan,10000,1,2023,20.0,Petrol,2023,Third Party insurance,6,Manual,5,HYDERABAD
1850000.0,Sedan,20000,2,2022,18.12,Petrol,2022,Third Party insurance,6,Automatic,5,HYDERABAD
700000.0,Sedan,20000,1,2018,18.1,Petrol,2018,Third Party insurance,5,Automatic,5,HYDERABAD
1350000.0,Sedan,31000,1,2021,18.0,Petrol,2021,Third Party insurance,0,Automatic,5,HYDERABAD
470000.0,Hatchback,93407,2,2018,23.84,Petrol,2018,Comprehensive,5,Manual,5,HYDERABAD
320000.0,Hatchback,75932,2,2011,22.38,Petrol,2011,Comprehensive,5,Manual,5,HYDERABAD
650000.0,Hatchback,44000,1,2015,17.21,Petrol,2015,Comprehensive,7,Automatic,5,HYDERABAD
529000.0,Hatchback,62936,1,2019,20.3,Petrol,2019,Third Party insurance,5,Automatic,5,HYDERABAD
646000.0,Hatchback,40841,1,2016,18.6,Petrol,2016,Comprehensive,5,Manual,5,HYDERABAD
480000.0,Sedan,150000,2,2016,26.59,Diesel,2016,Third Party insurance,5,Manual,5,HYDERABAD
607000.0,Hatchback,66561,1,2017,18.6,Petrol,2017,Third Party insurance,5,Manual,5,HYDERABAD
160000.0,Hatchback,114800,2,2016,25.0,Diesel,2016,Third Party insurance,5,Manual,5,HYDERABAD
374000.0,Hatchback,97726,1,2016,25.24,Petrol,2016,Third Party insurance,5,Manual,5,HYDERABAD
817000.0,SUV,81462,1,2019,17.0,Petrol,2019,Third Party insurance,5,Manual,5,HYDERABAD
180000.0,Hatchback,120000,1,2015,25.0,Diesel,2015,Third Party insurance,5,Manual,5,HYDERABAD
680000.0,Hatchback,31286,1,2019,22.56,Petrol,2019,Third Party,5,Automatic,5,HYDERABAD
1000000.0,Hatchback,20000,1,2022,22.35,Petrol,2022,Third Party insurance,5,Manual,5,HYDERABAD
1000000.0,Hatchback,20000,1,2022,22.35,Petrol,2022,Third Party insurance,5,Manual,5,HYDERABAD
1080000.0,Sedan,57600,1,2018,17.0,Petrol,2018,Third Party insurance,6,Automatic,5,HYDERABAD
315000.0,Sedan,54000,1,2013,18.2,Petrol,2013,Third Party insurance,5,Manual,5,HYDERABAD
160000.0,Hatchback,50000,2,2017,16.1,Petrol,1985,Third Party insurance,4,Manual,4,HYDERABAD
760000.0,Hatchback,20000,1,2020,21.01,Petrol,2020,Third Party insurance,5,Manual,5,HYDERABAD
300000.0,MUV,100000,2,2011,13.7,Diesel,2011,Third Party insurance,5,Manual,7,HYDERABAD
825000.0,Sedan,40000,2,2017,17.8,Petrol,2017,Third Party insurance,5,Manual,5,HYDERABAD
741000.0,Sedan,49260,1,2017,28.4,Diesel,2017,Third Party,5,Automatic,5,HYDERABAD
365000.0,Hatchback,73069,1,2015,25.24,Petrol,2015,Third Party insurance,5,Manual,5,HYDERABAD
410000.0,Hatchback,80000,1,2013,18.6,Petrol,2013,Third Party insurance,5,Manual,5,HYDERABAD
475000.0,Sedan,78850,1,2014,22.41,Petrol,2014,Third Party insurance,5,Manual,5,HYDERABAD
561000.0,Hatchback,89224,2,2016,18.6,Petrol,2016,Third Party insurance,5,Manual,5,HYDERABAD
1200000.0,MUV,90000,2,2017,17.6,Diesel,2017,Third Party insurance,6,Automatic,7,HYDERABAD
411000.0,Hatchback,59084,2,2017,20.51,Petrol,2017,Comprehensive,5,Manual,5,HYDERABAD
460000.0,Hatchback,70000,1,2016,20.51,Petrol,2016,Third Party insurance,5,Automatic,5,HYDERABAD
309000.0,Hatchback,59730,2,2013,18.9,Petrol,2013,Third Party insurance,5,Manual,5,HYDERABAD
594000.0,Sedan,50933,1,2015,17.4,Petrol,2015,Third Party,5,Manual,5,HYDERABAD
1800000.0,Hatchback,40000,2,2016,16.8,Diesel,2016,Third Party insurance,6,Automatic,5,HYDERABAD
516000.0,Sedan,94426,1,2016,22.41,Petrol,2016,Comprehensive,5,Manual,5,HYDERABAD
1300000.0,MUV,50000,2,2019,17.6,Diesel,2019,Third Party insurance,6,Manual,7,HYDERABAD
680000.0,SUV,120000,2,2013,15.1,Diesel,2013,Third Party insurance,6,Manual,7,HYDERABAD
760000.0,Hatchback,80000,1,2017,17.21,Petrol,2017,Third Party insurance,7,Automatic,5,HYDERABAD
499000.0,Sedan,75000,1,2012,20.5,Diesel,2012,Third Party insurance,5,Manual,5,HYDERABAD
1300000.0,SUV,78500,1,2018,16.0,Diesel,2018,Third Party insurance,6,Manual,7,HYDERABAD
450000.0,Hatchback,56000,1,2013,23.2,Diesel,2013,Third Party insurance,5,Manual,5,HYDERABAD
295000.0,Hatchback,100000,1,2014,20.3,Diesel,2014,Third Party insurance,5,Manual,5,HYDERABAD
667000.0,Hatchback,32289,2,2017,18.6,Petrol,2017,Third Party insurance,4,Automatic,5,HYDERABAD
790000.0,SUV,106467,1,2018,17.0,Petrol,2018,Comprehensive,6,Automatic,5,HYDERABAD
480000.0,Hatchback,75000,1,2014,22.9,Diesel,2014,Third Party insurance,5,Manual,5,HYDERABAD
464000.0,Sedan,109832,2,2014,17.4,Petrol,2014,Comprehensive,5,Manual,5,HYDERABAD
1228000.0,Sedan,44123,1,2018,14.62,Petrol,2018,Third Party insurance,6,Automatic,5,HYDERABAD
390000.0,Sedan,100000,2,2014,18.0,Petrol,2014,Third Party insurance,5,Manual,5,HYDERABAD
801000.0,SUV,121129,2,2017,24.3,Diesel,2017,Third Party insurance,5,Manual,5,HYDERABAD
