price,bt,Kms Driven,owner,Year of Manufacture,Mileage,RTO,Fuel Type,Registration Year,modelYear,Insurance Validity,Gear Box,Transmission,Seats,City,Engine Displacement
₹ 5.77 Lakh,Hatchback,"24,233 Kms",1st Owner,2017.0,18.9 kmpl,KA01,Petrol,May 2017,2017,Third Party,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5 Lakh,Hatchback,"90,000 Kms",3rd Owner,2015.0,16.47 kmpl,KA27,Petrol,2015,2015,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1198 cc
₹ 6.79 Lakh,Hatchback,"36,983 Kms",1st Owner,2017.0,18.7 kmpl,KA05,Petrol,Jan 2017,2017,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 14.45 Lakh,Hatchback,"68,915 Kms",1st Owner,2014.0,14.8 kmpl,KA51,Diesel,Nov 2014,2014,Comprehensive,7 Speed,Automatic,5 Seats,bangalore,2143 cc
₹ 7.76 Lakh,Hatchback,"5,440 Kms",1st Owner,2021.0,22.38 kmpl,KA53,Petrol,Oct 2021,2021,Third Party,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 6.90 Lakh,Hatchback,"8,096 Kms",1st Owner,2021.0,20.09 kmpl,KA01,Petrol,Apr 2021,2021,Zero Dep,5-Speed`,Manual,5 Seats,bangalore,1199 cc
₹ 3.80 Lakh,Sedan,"1,20,000 Kms",2nd Owner,2012.0,20.5 kmpl,KA05,Diesel,2012,2012,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1598 cc
₹ 5.60 Lakh,SUV,"60,000 Kms",3rd Owner,2014.0,13.24 kmpl,KA41,Petrol,2014,2014,Third Party insurance,5 speed,Manual,5 Seats,bangalore,1598 cc
₹ 11.25 Lakh,SUV,"1,20,000 Kms",1st Owner,2017.0,14.1 kmpl,,Diesel,2017,2017,Third Party insurance,5 Speed,Manual,7 Seats,bangalore,2179 cc
₹ 5.15 Lakh,MUV,"1,25,903 Kms",2nd Owner,2015.0,19.98 kmpl,KA04,Diesel,May 2015,2015,Comprehensive,6 Speed,Manual,7 Seats,bangalore,1461 cc
₹ 7.99 Lakh,Hatchback,"33,040 Kms",2nd Owner,2018.0,18.6 kmpl,KA03,Petrol,Jul 2018,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 12 Lakh,SUV,"1,10,000 Kms",2nd Owner,2009.0,11.5 kmpl,KA53,Diesel,2009,2009,Third Party insurance,5 Speed,Manual,7 Seats,bangalore,2982 cc
₹ 8.35 Lakh,Hatchback,"30,722 Kms",1st Owner,2019.0,22.54 kmpl,KA04,Diesel,Apr 2019,2019,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1396 cc
₹ 7.50 Lakh,Sedan,"80,000 Kms",1st Owner,2016.0,26 kmpl,,Diesel,2016,2016,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 12.75 Lakh,SUV,"1,20,000 Kms",2nd Owner,2009.0,11.5 kmpl,KA53,Diesel,2009,2009,Third Party insurance,5 Speed,Manual,7 Seats,bangalore,2982 cc
₹ 30.75 Lakh,Sedan,"33,000 Kms",2nd Owner,2017.0,14.21 kmpl,KA03,Diesel,May 2017,2017,Comprehensive,5 Speed,Automatic,5 Seats,bangalore,2143 cc
₹ 5.27 Lakh,Sedan,"58,778 Kms",1st Owner,2014.0,17.4 kmpl,KA01,Petrol,Jun 2014,2014,Comprehensive,5 Speed ,Manual,5 Seats,bangalore,1497 cc
₹ 4.26 Lakh,Hatchback,"51,395 Kms",1st Owner,2019.0,21.7 kmpl,KA42,Petrol,Nov 2019,2019,Comprehensive,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 6.25 Lakh,SUV,"1,00,000 Kms",2nd Owner,2015.0,14.7 kmpl,KA03,Petrol,Dec 2015,2015,Comprehensive,6 Speed,Automatic,5 Seats,bangalore,1496 cc
₹ 4.47 Lakh,Sedan,"65,881 Kms",2nd Owner,2013.0,22.41 kmpl,KA53,Petrol,Jul 2013,2013,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5.52 Lakh,Hatchback,"49,934 Kms",2nd Owner,2014.0,22.38 kmpl,KA51,Petrol,Nov 2014,2014,Comprehensive,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 7.95 Lakh,Sedan,"91,000 Kms",2nd Owner,2016.0,26 kmpl,KA01,Diesel,Oct 2016,2016,Comprehensive,6 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 4.59 Lakh,Hatchback,"61,576 Kms",2nd Owner,2018.0,21.63 kmpl,KA51,Petrol,Oct 2018,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 7 Lakh,Sedan,"1,14,321 Kms",2nd Owner,2016.0,20.73 kmpl,KA05,Petrol,Nov 2017,2016,1,5 Speed,Manual,5 Seats,bangalore,1373 cc
₹ 4.05 Lakh,Hatchback,"53,125 Kms",1st Owner,2019.0,21.7 kmpl,KA51,Petrol,Nov 2019,2019,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 5.36 Lakh,Hatchback,"36,462 Kms",1st Owner,2020.0,22 kmpl,KA01,Petrol,Jul 2020,2020,Comprehensive,5 Speed,Automatic,5 Seats,bangalore,999 cc
₹ 24 Lakh,SUV,"97,542 Kms",1st Owner,2014.0,15.26 kmpl,KA04,Diesel,Jul 2014,2014,Comprehensive,7 Speed,Automatic,5 Seats,bangalore,2143 cc
₹ 47.45 Lakh,SUV,"89,000 Kms",1st Owner,2017.0,11.57 kmpl,KA05,Diesel,Aug 2017,2017,Comprehensive,9 Speed,Automatic,5 Seats,bangalore,2987 cc
₹ 8.95 Lakh,SUV,"13,000 Kms",2nd Owner,2018.0,14.99 kmpl,KA05,Petrol,Aug 2018,2018,Comprehensive,5 speed,Manual,5 Seats,bangalore,1498 cc
₹ 13.75 Lakh,Sedan,"41,000 Kms",1st Owner,2018.0,22 kmpl,KA53,Diesel,Aug 2018,2018,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1582 cc
₹ 8.80 Lakh,Hatchback,"94,471 Kms",1st Owner,2017.0,17.21 kmpl,KA04,Petrol,Apr 2017,2017,Third Party,7 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 10.30 Lakh,MUV,"58,000 Kms",1st Owner,2011.0,12.8 kmpl,KA41,Diesel,Aug 2011,2011,Comprehensive,5 Speed,Manual,7 Seats,bangalore,2494 cc
₹ 4.75 Lakh,Hatchback,"46,000 Kms",1st Owner,2016.0,20.52 kmpl,KA05,Petrol,Aug 2016,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 11.50 Lakh,SUV,"10,000 Kms",1st Owner,2022.0,,KA03,Petrol,2022,2022,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 56.75 Lakh,SUV,"36,531 Kms",1st Owner,2020.0,,KA03,Diesel,Feb 2020,2020,Comprehensive,9 speed Tronic,Automatic,5 Seats,bangalore,1950 cc
₹ 9.60 Lakh,SUV,"50,000 Kms",1st Owner,2021.0,17.03 kmpl,,Petrol,2021,2021,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1462 cc
₹ 5.32 Lakh,Hatchback,"36,004 Kms",2nd Owner,2020.0,21.63 kmpl,KA51,Petrol,Jun 2020,2020,Third Party,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 6.51 Lakh,Sedan,"58,808 Kms",2nd Owner,2016.0,17.8 kmpl,KA04,Petrol,Jan 2017,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1497 cc
₹ 32 Lakh,Sedan,"10,000 Kms",1st Owner,2017.0,19.27 kmpl,,Diesel,2017,2017,Third Party insurance,7 Speed,Automatic,5 Seats,bangalore,2143 cc
₹ 7.15 Lakh,Hatchback,"31,983 Kms",1st Owner,2016.0,18.6 kmpl,KA05,Petrol,Sept 2016,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 7.40 Lakh,SUV,"78,536 Kms",1st Owner,2016.0,24.3 kmpl,DL14,Diesel,Jun 2016,2016,Third Party,5 Speed,Manual,5 Seats,bangalore,1248 cc
₹ 17 Lakh,SUV,"20,000 Kms",1st Owner,2022.0,20.8 kmpl,,Diesel,2022,2022,Third Party insurance,6-Speed,Manual,5 Seats,bangalore,1493 cc
₹ 4.55 Lakh,Sedan,"54,134 Kms",2nd Owner,2013.0,22.41 kmpl,KA50,Petrol,Jun 2013,2013,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 16.99 Lakh,SUV,"10,000 Kms",1st Owner,2021.0,16.8 kmpl,KA50,Petrol,2021,2021,Third Party insurance,6-Speed IVT,Automatic,5 Seats,bangalore,1497 cc
₹ 5.24 Lakh,Hatchback,"27,227 Kms",2nd Owner,2019.0,18.9 kmpl,KA04,Petrol,Aug 2019,2019,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 17.65 Lakh,SUV,"25,508 Kms",1st Owner,2019.0,16 kmpl,KA03,Petrol,Jan 2019,2019,Comprehensive,7 Speed,Automatic,5 Seats,bangalore,1368 cc
₹ 5.25 Lakh,Hatchback,"30,000 Kms",1st Owner,2017.0,18.6 kmpl,UP32,Petrol,2017,2017,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 16 Lakh,SUV,"20,000 Kms",1st Owner,2019.0,16.5 kmpl,,Petrol,2019,2019,Third Party insurance,7-Speed DCT,Automatic,5 Seats,bangalore,1353 cc
₹ 3.60 Lakh,Sedan,"1,00,000 Kms",2nd Owner,2012.0,20.54 kmpl,KA53,Diesel,2012,2012,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1598 cc
₹ 16.50 Lakh,SUV,"20,000 Kms",1st Owner,2021.0,,,Petrol,2021,2021,Third Party insurance,6 Speed,Automatic,4 Seats,bangalore,1997 cc
₹ 4.10 Lakh,Hatchback,"50,000 Kms",1st Owner,2011.0,17 kmpl,,Petrol,2011,2011,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 31.50 Lakh,Sedan,"36,000 Kms",1st Owner,2018.0,17.9 kmpl,KA01,Diesel,Aug 2018,2018,Comprehensive,7 Speed,Automatic,5 Seats,bangalore,2143 cc
₹ 8.50 Lakh,Hatchback,"40,000 Kms",1st Owner,2019.0,22.54 kmpl,,Diesel,2019,2019,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1396 cc
₹ 12.60 Lakh,SUV,"19,047 Kms",1st Owner,2021.0,18.15 kmpl,KA22,Petrol,Nov 2021,2021,Third Party,7-Speed,Automatic,5 Seats,bangalore,998 cc
₹ 8.50 Lakh,SUV,"50,000 Kms",1st Owner,2020.0,17 kmpl,KA02,Petrol,2020,2020,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1198 cc
₹ 4.93 Lakh,Hatchback,"64,453 Kms",1st Owner,2018.0,23.1 kmpl,KA41,Petrol,Aug 2018,2018,Comprehensive,5 Speed,Automatic,5 Seats,bangalore,998 cc
₹ 5.05 Lakh,Hatchback,"43,387 Kms",1st Owner,2018.0,18.5 kmpl,KA03,Petrol,Jun 2018,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1198 cc
₹ 8.25 Lakh,Hatchback,"36,538 Kms",1st Owner,2020.0,19.56 kmpl,KA05,Petrol,Jan 2021,2020,Third Party insurance,CVT,Automatic,5 Seats,bangalore,1197 cc
₹ 6.82 Lakh,Hatchback,"36,787 Kms",2nd Owner,2017.0,17.19 kmpl,KA51,Petrol,Mar 2017,2017,Zero Dep,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 4.86 Lakh,Hatchback,"32,112 Kms",2nd Owner,2018.0,25.24 kmpl,KA04,Petrol,Mar 2018,2018,Comprehensive,5-Speed,Manual,5 Seats,bangalore,998 cc
₹ 18 Lakh,SUV,"30,000 Kms",1st Owner,2022.0,,,Petrol,2022,2022,Third Party insurance,6-speed,Manual,5 Seats,bangalore,1497 cc
₹ 5.40 Lakh,Hatchback,"53,701 Kms",1st Owner,2017.0,18.9 kmpl,KA19,Petrol,Jul 2017,2017,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5.30 Lakh,Hatchback,"30,000 Kms",2nd Owner,2018.0,18.9 kmpl,KA05,Petrol,2018,2018,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 4.07 Lakh,Hatchback,"26,085 Kms",2nd Owner,2020.0,22.05 kmpl,KA04,Petrol,Jul 2020,2020,Zero Dep,5 Speed,Manual,5 Seats,bangalore,796 cc
₹ 4.53 Lakh,Hatchback,"46,894 Kms",3rd Owner,2016.0,18.9 kmpl,KA01,Petrol,Mar 2017,2016,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 10.10 Lakh,SUV,"30,000 Kms",1st Owner,2021.0,18.2 kmpl,KA04,Petrol,2021,2021,Third Party insurance,6-Speed iMT,Manual,5 Seats,bangalore,998 cc
₹ 16.75 Lakh,SUV,"53,692 Kms",2nd Owner,2017.0,12 kmpl,KA05,Petrol,Jan 2018,2017,Third Party insurance,5 Speed,Automatic,5 Seats,bangalore,2354 cc
₹ 16.45 Lakh,SUV,"37,809 Kms",2nd Owner,2018.0,15.1 kmpl,KA05,Diesel,Apr 2018,2018,Comprehensive,6 Speed,Automatic,7 Seats,bangalore,2179 cc
₹ 6.25 Lakh,Hatchback,"33,000 Kms",1st Owner,2018.0,23.84 kmpl,KA01,Petrol,Aug 2018,2018,Comprehensive,5 Speed,Automatic,5 Seats,bangalore,1199 cc
₹ 6.35 Lakh,Hatchback,"30,813 Kms",1st Owner,2022.0,20.52 kmpl,KA34,Petrol,Feb 2022,2022,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5.50 Lakh,Sedan,"56,254 Kms",1st Owner,2013.0,23.9 kmpl,KA04,Diesel,Oct 2013,2013,Comprehensive,6 Speed ,Manual,5 Seats,bangalore,1582 cc
₹ 24.50 Lakh,Sedan,"58,000 Kms",1st Owner,2017.0,17.9 kmpl,KA03,Diesel,Jul 2017,2017,Comprehensive,7 Speed,Automatic,5 Seats,bangalore,2143 cc
₹ 10.25 Lakh,Sedan,"15,727 Kms",2nd Owner,2020.0,20.04 kmpl,KA01,Petrol,Jul 2020,2020,Third Party insurance,4 Speed,Automatic,5 Seats,bangalore,1462 cc
₹ 5.50 Lakh,Hatchback,"20,000 Kms",1st Owner,2017.0,110 kmpl,KA03,Electric,2017,2017,Third Party insurance,Direct Drive,Automatic,4 Seats,bangalore,
₹ 9.50 Lakh,Hatchback,150 Kms,1st Owner,2023.0,,,Electric,2023,2023,Third Party insurance,,Automatic,4 Seats,bangalore,0 cc
₹ 9.77 Lakh,Hatchback,"21,113 Kms",1st Owner,2021.0,20 kmpl,KA01,Petrol,Jun 2021,2021,Comprehensive,6 Speed IMT,Manual,5 Seats,bangalore,998 cc
₹ 17.05 Lakh,Sedan,"71,775 Kms",1st Owner,2021.0,14.59 kmpl,KA45,Diesel,Jun 2021,2021,Comprehensive,6 Speed,Manual,5 Seats,bangalore,1493 cc
₹ 6.67 Lakh,Hatchback,"59,882 Kms",1st Owner,2018.0,22.56 kmpl,KA02,Petrol,Mar 2018,2018,Third Party,5-Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 4.94 Lakh,Hatchback,"24,463 Kms",2nd Owner,2014.0,18.9 kmpl,KA03,Petrol,Aug 2014,2014,Comprehensive,4 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 6.36 Lakh,Sedan,"72,352 Kms",1st Owner,2015.0,17.4 kmpl,KA05,Petrol,Sept 2015,2015,Zero Dep,5 Speed ,Manual,5 Seats,bangalore,1497 cc
₹ 7.92 Lakh,SUV,"90,928 Kms",1st Owner,2017.0,23 kmpl,KA03,Diesel,Mar 2017,2017,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 6.95 Lakh,SUV,"10,000 Kms",2nd Owner,2021.0,20 kmpl,KA01,Petrol,2021,2021,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,999 cc
₹ 3.60 Lakh,Hatchback,"60,000 Kms",2nd Owner,2014.0,15.6 kmpl,,Petrol,2014,2014,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1196 cc
"₹ 58,000 ",Minivans,"80,000 Kms",5th Owner,,14 kmpl,,Petrol,,1998,Third Party insurance,4 Speed,Manual,5 Seats,bangalore,796 cc
₹ 8.27 Lakh,SUV,"1,17,530 Kms",1st Owner,2016.0,24.3 kmpl,KA01,Diesel,Dec 2016,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1248 cc
₹ 3.82 Lakh,Hatchback,"1,02,814 Kms",1st Owner,2011.0,22.38 kmpl,KA03,Petrol,Feb 2011,2011,Comprehensive,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 6.50 Lakh,Hatchback,"20,000 Kms",1st Owner,2021.0,19.01 kmpl,KA51,Petrol,2021,2021,Third Party insurance,5-Speed,Manual,5 Seats,bangalore,1199 cc
₹ 5.12 Lakh,Hatchback,"34,801 Kms",1st Owner,2017.0,23.1 kmpl,KA05,Petrol,Apr 2017,2017,Zero Dep,5 Speed,Automatic,5 Seats,bangalore,998 cc
₹ 4.63 Lakh,Hatchback,"51,877 Kms",3rd Owner,2018.0,25.24 kmpl,KA02,Petrol,Jul 2018,2018,Comprehensive,5-Speed,Manual,5 Seats,bangalore,998 cc
₹ 15 Lakh,Sedan,"10,000 Kms",1st Owner,2023.0,18.45 kmpl,AP39,Petrol,2023,2023,Third Party insurance,6 Speed IVT,Automatic,5 Seats,bangalore,1497 cc
₹ 5.25 Lakh,Hatchback,"17,125 Kms",2nd Owner,2018.0,21.63 kmpl,KA01,Petrol,Jun 2018,2018,Third Party,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 4.60 Lakh,SUV,"30,000 Kms",1st Owner,2014.0,20.45 kmpl,DL8C,Diesel,2014,2014,Third Party insurance,5 speed,Manual,5 Seats,bangalore,1461 cc
₹ 6.27 Lakh,Hatchback,"50,318 Kms",1st Owner,2016.0,21.4 kmpl,KA05,Petrol,Sept 2016,2016,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5.11 Lakh,Sedan,"46,123 Kms",1st Owner,2012.0,17.01 kmpl,KA05,Petrol,Jan 2013,2012,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1591 cc
"₹ 55,000 ",Hatchback,"1,20,000 Kms",3rd Owner,2006.0,15.3 kmpl,KA03,Petrol,2006,2006,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1341 cc
₹ 6 Lakh,Hatchback,"70,000 Kms",2nd Owner,2015.0,22.54 kmpl,KA53,Diesel,2015,2015,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1396 cc
₹ 12.85 Lakh,Sedan,"33,360 Kms",1st Owner,2014.0,16.96 kmpl,KA05,Diesel,Jul 2014,2014,Comprehensive,6 Speed ,Automatic,5 Seats,bangalore,1968 cc
₹ 31.50 Lakh,SUV,"21,800 Kms",1st Owner,2022.0,12.65 kmpl,KA05,Petrol,2022,2022,Third Party insurance,7 Speed DCT,Automatic,5 Seats,bangalore,1984 cc
₹ 7.50 Lakh,Hatchback,"10,000 Kms",1st Owner,2023.0,19.33 kmpl,KA03,Petrol,2023,2023,Third Party insurance,5-Speed,Manual,5 Seats,bangalore,1199 cc
₹ 1.30 Lakh,Hatchback,"60,000 Kms",3rd Owner,2006.0,,,Petrol,2006,2006,Third Party insurance,,Manual,5 Seats,bangalore,1086 cc
₹ 18 Lakh,SUV,"10,000 Kms",1st Owner,2023.0,,KA02,Electric,2023,2023,Third Party insurance,,Automatic,5 Seats,bangalore,0 cc
₹ 9.85 Lakh,Hatchback,"11,045 Kms",1st Owner,2021.0,19.65 kmpl,KA05,Petrol,Jun 2021,2021,Third Party insurance,IVT,Automatic,5 Seats,bangalore,1197 cc
₹ 10.45 Lakh,Sedan,"51,406 Kms",1st Owner,2018.0,22.15 kmpl,KA03,Diesel,Jan 2019,2018,Third Party insurance,7 Speed,Automatic,5 Seats,bangalore,1498 cc
₹ 2 Lakh,Hatchback,"70,000 Kms",1st Owner,2012.0,25 kmpl,KA04,Diesel,2012,2012,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1396 cc
₹ 7.10 Lakh,Hatchback,"26,031 Kms",1st Owner,2017.0,21.4 kmpl,KA03,Petrol,Mar 2017,2017,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5.86 Lakh,Hatchback,"30,740 Kms",1st Owner,2016.0,22.38 kmpl,KA41,Petrol,Feb 2016,2016,Comprehensive,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 15 Lakh,SUV,"20,000 Kms",1st Owner,2022.0,14.82 kmpl,KA09,Petrol,2022,2022,Third Party insurance,8 Speed CVT,Automatic,5 Seats,bangalore,1498 cc
₹ 5.84 Lakh,Hatchback,"65,909 Kms",1st Owner,2017.0,20.89 kmpl,KA50,Petrol,Jul 2017,2017,Zero Dep,5 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 4.09 Lakh,Hatchback,"1,40,590 Kms",1st Owner,2013.0,18.5 kmpl,KA53,Petrol,Oct 2013,2013,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 21.75 Lakh,MUV,"32,953 Kms",2nd Owner,2019.0,10.75 kmpl,KA01,Petrol,Oct 2019,2019,Third Party insurance,6 Speed,Automatic,7 Seats,bangalore,2694 cc
₹ 7.38 Lakh,Sedan,"51,801 Kms",1st Owner,2019.0,21.21 kmpl,KA51,Petrol,Oct 2019,2019,Comprehensive,5 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 3.80 Lakh,Sedan,"80,000 Kms",1st Owner,2015.0,24.4 kmpl,MH48,Diesel,2015,2015,Third Party insurance,5 Speed ,Manual,5 Seats,bangalore,1120 cc
₹ 6.56 Lakh,Hatchback,"62,621 Kms",1st Owner,2017.0,18.6 kmpl,KA01,Petrol,Sept 2017,2017,Zero Dep,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 4.83 Lakh,Hatchback,"79,068 Kms",1st Owner,2014.0,22.38 kmpl,KA04,Petrol,Feb 2014,2014,Comprehensive,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5.10 Lakh,Hatchback,"50,000 Kms",1st Owner,2018.0,22 kmpl,KA01,Petrol,2018,2018,Third Party insurance,5,Manual,5 Seats,bangalore,1197 cc
₹ 7.50 Lakh,Sedan,"30,000 Kms",2nd Owner,2018.0,21.73 kmpl,KA53,Diesel,2018,2018,Third Party insurance,7 Speed,Automatic,5 Seats,bangalore,1498 cc
₹ 1.85 Lakh,Hatchback,"72,000 Kms",2nd Owner,2008.0,19.81 kmpl,,Petrol,2008,2008,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1086 cc
₹ 1.80 Lakh,Hatchback,"80,000 Kms",2nd Owner,2008.0,19.81 kmpl,,Petrol,2008,2008,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1086 cc
₹ 19 Lakh,MUV,"10,000 Kms",1st Owner,2021.0,8 kmpl,,Petrol,2021,2021,Third Party insurance,5 Speed,Manual,8 Seats,bangalore,2694 cc
₹ 21 Lakh,SUV,"20,000 Kms",1st Owner,2022.0,14.6 kmpl,TN14,Diesel,2022,2022,Third Party insurance,6-Speed,Automatic,5 Seats,bangalore,1956 cc
₹ 12.45 Lakh,SUV,"36,314 Kms",2nd Owner,2016.0,16 kmpl,KA53,Diesel,Mar 2016,2016,Comprehensive,6 Speed,Automatic,7 Seats,bangalore,2179 cc
₹ 3 Lakh,Hatchback,"67,000 Kms",1st Owner,2010.0,16.47 kmpl,KA03,Petrol,2010,2010,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1198 cc
₹ 13.50 Lakh,SUV,"30,000 Kms",1st Owner,2020.0,,,Electric,2020,2020,Third Party insurance,,Automatic,5 Seats,bangalore,0 cc
₹ 14.50 Lakh,SUV,"21,236 Kms",1st Owner,2022.0,,KA05,Electric,Nov 2022,2022,Comprehensive,,Automatic,5 Seats,bangalore,0 cc
₹ 5.46 Lakh,Hatchback,"47,488 Kms",2nd Owner,2017.0,20.89 kmpl,KA04,Petrol,May 2017,2017,Comprehensive,5 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 5.33 Lakh,Hatchback,"56,814 Kms",1st Owner,2016.0,18.7 kmpl,KA03,Petrol,Mar 2016,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 1.60 Lakh,Sedan,"90,000 Kms",1st Owner,2004.0,14.5 kmpl,KA03,Petrol,2004,2004,Third Party insurance,,Automatic,5 Seats,bangalore,1493 cc
₹ 3.32 Lakh,Hatchback,"63,206 Kms",1st Owner,2012.0,20.36 kmpl,KA53,Petrol,Mar 2012,2012,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 8.09 Lakh,Sedan,"61,103 Kms",2nd Owner,2018.0,21.56 kmpl,KA01,Petrol,Oct 2018,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1462 cc
₹ 2 Lakh,Hatchback,"70,000 Kms",1st Owner,2008.0,19.7 kmpl,,Petrol,2008,2008,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,796 cc
₹ 3.47 Lakh,Hatchback,"1,12,268 Kms",3rd Owner,2015.0,23.1 kmpl,KA41,Petrol,Mar 2016,2015,Comprehensive,5 Speed ,Automatic,5 Seats,bangalore,998 cc
₹ 1.50 Lakh,Hatchback,"70,000 Kms",2nd Owner,2006.0,16.1 kmpl,MH03,Petrol,2006,2006,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1298 cc
₹ 13.59 Lakh,SUV,"97,346 Kms",1st Owner,2021.0,20.08 kmpl,KA09,Petrol,Jan 2022,2021,Comprehensive,6-Speed,Manual,5 Seats,bangalore,999 cc
₹ 5.43 Lakh,Hatchback,"36,977 Kms",2nd Owner,2018.0,18.9 kmpl,KA05,Petrol,Nov 2018,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 1.50 Lakh,Hatchback,"70,000 Kms",3rd Owner,2006.0,16.1 kmpl,MH03,Petrol,2006,2006,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1298 cc
₹ 4.75 Lakh,Hatchback,"60,000 Kms",2nd Owner,2013.0,21.27 kmpl,,Diesel,2013,2013,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1396 cc
₹ 1.10 Lakh,Hatchback,"80,000 Kms",2nd Owner,2003.0,,,Petrol,2003,2003,Third Party insurance,,Manual,5 Seats,bangalore,1086 cc
₹ 3.50 Lakh,Hatchback,"35,000 Kms",2nd Owner,2016.0,24.04 kmpl,KA53,Petrol,2016,2016,Third Party insurance,5 Speed,Automatic,5 Seats,bangalore,999 cc
₹ 1.35 Lakh,Hatchback,"1,00,000 Kms",3rd Owner,2006.0,15.3 kmpl,KA05,Petrol,2006,2006,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1341 cc
₹ 1.70 Lakh,Hatchback,"90,000 Kms",2nd Owner,2005.0,18.9 kmpl,KA05,Petrol,2005,2005,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 28.50 Lakh,SUV,"85,700 Kms",1st Owner,2018.0,20.68 kmpl,KA01,Diesel,Oct 2018,2018,Comprehensive,8 Speed,Automatic,5 Seats,bangalore,1995 cc
₹ 27.50 Lakh,Sedan,"50,000 Kms",1st Owner,2016.0,19.27 kmpl,KA01,Diesel,Aug 2016,2016,Comprehensive,7 Speed,Automatic,5 Seats,bangalore,2143 cc
