price,bt,Kms Driven,owner,Year of Manufacture,Mileage,RTO,Fuel Type,Registration Year,modelYear,Insurance Validity,Gear Box,Transmission,Seats,City,Engine Displacement
₹ 6.76 Lakh,Hatchback,"56,010 Kms",1st Owner,2017,18.6,KA41,Petrol,Oct 2017,2017,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 42.90 Lakh,SUV,"47,000 Kms",1st Owner,2017,17.9,KA03,Diesel,Jul 2017,2017,Comprehensive,9 Speed,Automatic,5 Seats,bangalore,2143 cc
₹ 6.50 Lakh,SUV,"60,000 Kms",2nd Owner,2014,19.01,KA03,Diesel,2014,2014,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1461 cc
₹ 4.44 Lakh,Hatchback,"83,829 Kms",1st Owner,2014,25.2,KA51,Diesel,Feb 2014,2014,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1248 cc
₹ 5.10 Lakh,Hatchback,"10,000 Kms",1st Owner,2020,22.0,KA50,Petrol,2020,2020,Third Party insurance,5 Speed,Automatic,5 Seats,bangalore,999 cc
₹ 9.25 Lakh,SUV,"35,000 Kms",2nd Owner,2016,19.6,KA53,Diesel,Jul 2016,2016,Comprehensive,6 Speed,Automatic,5 Seats,bangalore,1461 cc
₹ 10.24 Lakh,Sedan,"51,116 Kms",2nd Owner,2019,18.0,KA03,Petrol,Feb 2020,2019,Comprehensive,CVT,Automatic,5 Seats,bangalore,1497 cc
₹ 5 Lakh,Sedan,"80,000 Kms",3rd Owner,2016,21.14,KA09,Diesel,2016,2016,Third Party insurance,5-speed,Manual,5 Seats,bangalore,1498 cc
₹ 9.95 Lakh,Hatchback,"40,000 Kms",2nd Owner,2017,17.21,KA03,Petrol,2017,2017,Third Party insurance,7 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 9.35 Lakh,SUV,"85,565 Kms",2nd Owner,2012,11.1,KA47,Petrol,Jan 2012,2012,Comprehensive,5 Speed,Automatic,5 Seats,bangalore,2354 cc
₹ 8.34 Lakh,SUV,"36,916 Kms",1st Owner,2018,17.0,KA03,Petrol,Jun 2018,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1497 cc
₹ 5.60 Lakh,Hatchback,"90,000 Kms",1st Owner,2015,20.14,KA04,Diesel,2015,2015,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 4.54 Lakh,Hatchback,"1,12,795 Kms",1st Owner,2012,22.38,KA51,Petrol,Jun 2012,2012,Comprehensive,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 36.90 Lakh,Sedan,"11,000 Kms",1st Owner,2021,18.9,KA04,Petrol,Jul 2021,2021,Comprehensive,7-Speed DCT,Automatic,5 Seats,bangalore,1332 cc
₹ 11 Lakh,MUV,"1,20,000 Kms",2nd Owner,2014,11.4,KA05,Petrol,2014,2014,Third Party insurance,5 Speed,Manual,7 Seats,bangalore,1998 cc
₹ 4.62 Lakh,Hatchback,"36,685 Kms",2nd Owner,2016,19.4,KA05,Petrol,Jun 2016,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1198 cc
₹ 9 Lakh,SUV,"1,20,000 Kms",2nd Owner,2012,11.72,KA03,Diesel,2012,2012,Third Party insurance,6 speed ,Automatic,7 Seats,bangalore,2199 cc
₹ 79 Lakh,Sedan,"4,000 Kms",1st Owner,2022,13.32,KA03,Petrol,Dec 2022,2022,Comprehensive,8-Speed Steptronic Sport Automatic Transmission,Automatic,4 Seats,bangalore,1998 cc
₹ 8.43 Lakh,Hatchback,"32,184 Kms",2nd Owner,2019,21.4,KA03,Petrol,Jul 2019,2019,Third Party,CVT,Automatic,5 Seats,bangalore,1197 cc
₹ 7.99 Lakh,Hatchback,"32,279 Kms",1st Owner,2018,21.1,KA01,Petrol,Jan 2019,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 5.76 Lakh,Hatchback,"59,698 Kms",1st Owner,2015,18.6,KA01,Petrol,Oct 2015,2015,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 9.49 Lakh,SUV,"46,071 Kms",1st Owner,2018,20.37,KA42,Diesel,Nov 2018,2018,Comprehensive,6 Speed,Manual,5 Seats,bangalore,1461 cc
₹ 7.95 Lakh,SUV,"90,000 Kms",1st Owner,2017,24.3,KA03,Diesel,2017,2017,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1248 cc
₹ 10.85 Lakh,SUV,"9,554 Kms",1st Owner,2019,18.27,KA04,Petrol,Jul 2019,2019,Third Party,6-Speed,Manual,5 Seats,bangalore,998 cc
₹ 25.90 Lakh,SUV,"14,000 Kms",1st Owner,2022,14.1,KA01,Petrol,Jul 2022,2022,Comprehensive,7 Speed DCT,Automatic,5 Seats,bangalore,1368 cc
₹ 5.16 Lakh,SUV,"74,499 Kms",2nd Owner,2013,20.45,KA03,Diesel,Oct 2013,2013,Third Party,5 speed,Manual,5 Seats,bangalore,1461 cc
₹ 7.77 Lakh,SUV,"56,211 Kms",2nd Owner,2017,14.8,KA03,Petrol,Nov 2017,2017,Comprehensive,6 Speed,Automatic,5 Seats,bangalore,1497 cc
₹ 7.53 Lakh,Hatchback,"9,001 Kms",1st Owner,2019,18.2,KA04,Petrol,Jul 2019,2019,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 12.26 Lakh,SUV,"65,457 Kms",2nd Owner,2017,16.0,KA51,Diesel,May 2017,2017,Third Party insurance,6 Speed,Automatic,7 Seats,bangalore,1997 cc
₹ 7.25 Lakh,Hatchback,"23,682 Kms",1st Owner,2017,18.7,KA53,Petrol,Aug 2017,2017,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 11.50 Lakh,Sedan,"50,000 Kms",1st Owner,2020,22.0,KA03,Diesel,2020,2020,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1582 cc
₹ 6.29 Lakh,Hatchback,"1,34,557 Kms",2nd Owner,2015,25.2,KA53,Diesel,Apr 2015,2015,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1248 cc
₹ 4.47 Lakh,Sedan,"96,567 Kms",2nd Owner,2013,22.41,KA53,Petrol,Jun 2013,2013,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 4 Lakh,Hatchback,"1,20,000 Kms",3rd Owner,2015,23.1,KA51,Petrol,2015,2015,Third Party insurance,5 Speed ,Manual,5 Seats,bangalore,998 cc
₹ 7.86 Lakh,MUV,"83,007 Kms",2nd Owner,2014,20.77,KA51,Diesel,Feb 2015,2014,Comprehensive,5 Speed ,Manual,7 Seats,bangalore,1248 cc
₹ 7.45 Lakh,Hatchback,"34,000 Kms",1st Owner,2018,18.7,KA02,Petrol,Jul 2018,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 4.90 Lakh,Hatchback,"81,634 Kms",1st Owner,2014,18.9,KA25,Petrol,Mar 2014,2014,Comprehensive,4 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 9.42 Lakh,Sedan,"57,284 Kms",2nd Owner,2017,18.0,KA53,Petrol,Apr 2017,2017,Comprehensive,CVT,Automatic,5 Seats,bangalore,1497 cc
₹ 6.75 Lakh,SUV,"70,000 Kms",2nd Owner,2016,15.63,KA53,Petrol,2016,2016,Third Party insurance,6 Speed,Automatic,5 Seats,bangalore,1499 cc
₹ 3.30 Lakh,Hatchback,"70,000 Kms",2nd Owner,2013,19.4,KA04,Petrol,2013,2013,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1198 cc
₹ 8.75 Lakh,Sedan,"46,429 Kms",2nd Owner,2018,17.8,KA05,Petrol,Jun 2018,2018,Third Party insurance,7 Speed CVT,Automatic,5 Seats,bangalore,1496 cc
₹ 8.69 Lakh,Hatchback,"17,624 Kms",1st Owner,2017,21.4,KA05,Petrol,Mar 2018,2017,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 4.25 Lakh,Sedan,"1,00,000 Kms",2nd Owner,2012,20.54,KA53,Diesel,2012,2012,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1598 cc
₹ 10.70 Lakh,Sedan,"30,000 Kms",1st Owner,2019,17.4,KA03,Petrol,2019,2019,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1497 cc
₹ 10.25 Lakh,SUV,"49,690 Kms",2nd Owner,2018,15.9,KA20,Petrol,Jun 2018,2018,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1496 cc
₹ 10 Lakh,SUV,"1,10,000 Kms",1st Owner,2016,16.0,KA12,Diesel,2016,2016,Third Party insurance,6 Speed ,Manual,7 Seats,bangalore,2179 cc
₹ 3.75 Lakh,Sedan,"50,000 Kms",1st Owner,2009,16.0,KA03,Petrol,2009,2009,Third Party insurance,Five Speed Manual,Manual,5 Seats,bangalore,1368 cc
₹ 3.75 Lakh,Sedan,"50,000 Kms",1st Owner,2009,16.0,KA03,Petrol,2009,2009,Third Party insurance,Five Speed Manual,Manual,5 Seats,bangalore,1368 cc
₹ 8.44 Lakh,SUV,"55,702 Kms",1st Owner,2018,14.8,KA03,Petrol,Mar 2018,2018,Comprehensive,6 Speed,Automatic,5 Seats,bangalore,1497 cc
₹ 7.64 Lakh,Hatchback,"45,046 Kms",1st Owner,2016,21.19,KA04,Diesel,May 2016,2016,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1396 cc
₹ 4.20 Lakh,Hatchback,"53,000 Kms",2nd Owner,2014,18.5,KA03,Petrol,2014,2014,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 6.84 Lakh,Hatchback,"94,695 Kms",1st Owner,2016,27.39,KA05,Diesel,Dec 2016,2016,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1248 cc
₹ 8.03 Lakh,Hatchback,"22,162 Kms",1st Owner,2019,21.4,KA05,Petrol,Oct 2019,2019,Zero Dep,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 3.20 Lakh,Hatchback,"70,000 Kms",2nd Owner,2010,17.92,KA03,Petrol,2010,2010,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1086 cc
₹ 8.04 Lakh,Sedan,"1,15,331 Kms",1st Owner,2017,26.0,KA01,Diesel,Jul 2018,2017,Comprehensive,6 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 14 Lakh,Sedan,"70,000 Kms",2nd Owner,2013,10.0,KA03,Diesel,2013,2013,Third Party insurance,5 Speed,Automatic,5 Seats,bangalore,2148 cc
₹ 5.48 Lakh,Hatchback,"42,233 Kms",2nd Owner,2016,22.38,KA05,Petrol,Apr 2016,2016,Comprehensive,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 6.19 Lakh,Hatchback,"20,941 Kms",1st Owner,2019,18.9,KA05,Petrol,Jun 2019,2019,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 10 Lakh,SUV,"50,000 Kms",2nd Owner,2018,24.3,KA04,Diesel,2018,2018,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1248 cc
₹ 8.65 Lakh,SUV,"46,602 Kms",1st Owner,2018,17.5,KA03,Petrol,Jan 2018,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 10 Lakh,SUV,"50,000 Kms",2nd Owner,2014,11.18,KL07,Diesel,2014,2014,Third Party insurance,5 Speed,Automatic,7 Seats,bangalore,2696 cc
₹ 5.35 Lakh,Hatchback,"1,04,000 Kms",2nd Owner,2014,25.2,KA51,Diesel,Jul 2014,2014,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1248 cc
₹ 9.75 Lakh,SUV,"90,000 Kms",1st Owner,2018,23.0,KA51,Diesel,Jul 2018,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 6.99 Lakh,Hatchback,"50,035 Kms",1st Owner,2017,21.4,KA03,Petrol,Jan 2017,2017,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 11.50 Lakh,SUV,"80,000 Kms",1st Owner,2021,17.57,KA03,Petrol,2021,2021,Third Party insurance,6-Speed,Manual,5 Seats,bangalore,1199 cc
₹ 6.25 Lakh,Hatchback,"90,000 Kms",2nd Owner,2015,18.6,KA03,Petrol,Apr 2015,2015,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 10 Lakh,Sedan,"90,000 Kms",4th Owner,2011,14.21,KA04,Diesel,2011,2011,Third Party insurance,5 Speed,Automatic,5 Seats,bangalore,2143 cc
₹ 6 Lakh,Sedan,"1,20,000 Kms",1st Owner,2011,21.43,KA03,Diesel,2011,2011,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1364 cc
₹ 6.75 Lakh,Sedan,"25,170 Kms",1st Owner,2015,22.41,KA41,Petrol,Jul 2015,2015,Third Party,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 8.93 Lakh,Sedan,"25,022 Kms",1st Owner,2021,20.65,KA01,Petrol,Apr 2021,2021,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1462 cc
₹ 4.20 Lakh,Hatchback,"1,00,000 Kms",2nd Owner,2012,22.9,KA04,Diesel,2012,2012,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1248 cc
₹ 9.41 Lakh,Sedan,"26,367 Kms",1st Owner,2020,20.65,KA51,Petrol,Mar 2020,2020,Zero Dep,5 Speed,Manual,5 Seats,bangalore,1462 cc
₹ 6.30 Lakh,Sedan,"76,567 Kms",2nd Owner,2015,14.5,KA51,Petrol,May 2015,2015,Zero Dep,6 Speed,Automatic,5 Seats,bangalore,1797 cc
₹ 12.75 Lakh,MUV,"1,20,000 Kms",2nd Owner,2013,12.99,KA03,Diesel,2013,2013,Third Party insurance,5 Speed,Manual,7 Seats,bangalore,2494 cc
₹ 5.25 Lakh,Hatchback,"36,459 Kms",2nd Owner,2015,18.9,KA03,Petrol,Jul 2015,2015,Comprehensive,4 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 7.50 Lakh,SUV,"93,725 Kms",1st Owner,2016,23.65,KA04,Diesel,Dec 2016,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1248 cc
₹ 6.32 Lakh,Sedan,"1,15,599 Kms",2nd Owner,2016,19.12,KA03,Petrol,Nov 2016,2016,Comprehensive,4 Speed,Automatic,5 Seats,bangalore,1373 cc
₹ 6.45 Lakh,Sedan,"43,469 Kms",1st Owner,2015,22.41,KA52,Petrol,Mar 2016,2015,Zero Dep,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5 Lakh,Sedan,"70,000 Kms",4th Owner,2005,13.8,KA03,Petrol,2005,2005,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1299 cc
₹ 67.95 Lakh,SUV,"77,000 Kms",2nd Owner,2019,13.38,KA05,Diesel,Jun 2019,2019,Comprehensive,8-Speed Steptronic,Automatic,5 Seats,bangalore,2993 cc
₹ 8.50 Lakh,SUV,"1,00,000 Kms",1st Owner,2018,24.3,KA51,Diesel,Aug 2018,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1248 cc
₹ 2.99 Lakh,Sedan,"72,000 Kms",1st Owner,2008,14.7,KA51,Petrol,Oct 2008,2008,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1999 cc
₹ 20.95 Lakh,Sedan,"77,000 Kms",1st Owner,2013,16.36,KA51,Diesel,Jun 2013,2013,Comprehensive,8 Speed,Automatic,5 Seats,bangalore,2179 cc
₹ 28 Lakh,SUV,"87,101 Kms",1st Owner,2013,12.07,KA51,Diesel,Oct 2013,2013,Comprehensive,8 Speed Tiptronic,Automatic,7 Seats,bangalore,2967 cc
₹ 9.99 Lakh,Hatchback,"40,771 Kms",2nd Owner,2021,18.24,KA19,Petrol,Jan 2021,2021,Third Party,6 Speed,Manual,5 Seats,bangalore,999 cc
₹ 8.25 Lakh,Hatchback,"28,000 Kms",1st Owner,2018,18.7,KA55,Petrol,Aug 2018,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 2.50 Lakh,Hatchback,"40,000 Kms",3rd Owner,2008,18.9,KA02,Petrol,May 2008,2008,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1061 cc
₹ 12.95 Lakh,SUV,"26,000 Kms",1st Owner,2020,18.15,KA03,Petrol,Aug 2020,2020,Comprehensive,7-Speed DCT,Automatic,5 Seats,bangalore,998 cc
₹ 3.29 Lakh,Hatchback,"76,032 Kms",1st Owner,2012,18.9,KA04,Petrol,Dec 2012,2012,Comprehensive,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 6.66 Lakh,Sedan,"1,13,780 Kms",1st Owner,2018,21.56,KA07,Petrol,Apr 2018,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1462 cc
₹ 22.90 Lakh,Sedan,"24,000 Kms",1st Owner,2019,20.38,HR26,Diesel,Mar 2020,2019,Third Party insurance,6 Speed,Automatic,5 Seats,bangalore,1968 cc
₹ 10.26 Lakh,SUV,"65,812 Kms",2nd Owner,2020,23.7,KA17,Diesel,Jun 2020,2020,Third Party,6-Speed,Manual,5 Seats,bangalore,1493 cc
₹ 17 Lakh,SUV,"10,000 Kms",1st Owner,2022,17.2,KA01,Petrol,2022,2022,Third Party insurance,6-speed,Automatic,5 Seats,bangalore,999 cc
₹ 6.81 Lakh,Hatchback,"39,959 Kms",1st Owner,2016,21.4,KA01,Petrol,Nov 2016,2016,Zero Dep,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 16.90 Lakh,SUV,"10,000 Kms",1st Owner,2022,14.2,KA51,Petrol,2022,2022,Third Party insurance,6-speed,Automatic,7 Seats,bangalore,1999 cc
₹ 3.18 Lakh,Hatchback,"65,484 Kms",3rd Owner,2016,24.39,KA50,Petrol,Feb 2017,2016,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 6.88 Lakh,Hatchback,"49,174 Kms",1st Owner,2017,21.4,KA03,Petrol,Oct 2017,2017,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 13 Lakh,SUV,"20,000 Kms",1st Owner,2022,20.08,KA03,Petrol,2022,2022,Third Party insurance,6-Speed,Manual,5 Seats,bangalore,999 cc
₹ 2.65 Lakh,Hatchback,"50,000 Kms",1st Owner,2009,20.36,KA01,Petrol,2009,2009,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 6.45 Lakh,Sedan,"40,000 Kms",2nd Owner,2018,22.0,KA01,Petrol,2018,2018,Third Party insurance,5 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 20 Lakh,SUV,"30,000 Kms",1st Owner,2022,14.2,KA16,Petrol,2022,2022,Third Party insurance,6-speed,Automatic,7 Seats,bangalore,1999 cc
₹ 9 Lakh,Coupe,"50,000 Kms",3rd Owner,2007,10.9,KA03,Petrol,2007,2007,Third Party insurance,6 Speed,Automatic,5 Seats,bangalore,2497 cc
₹ 6.20 Lakh,Hatchback,"80,000 Kms",1st Owner,2020,21.21,KA03,Petrol,2020,2020,Third Party insurance,5,Manual,5 Seats,bangalore,1197 cc
₹ 14.70 Lakh,SUV,"20,000 Kms",1st Owner,2022,15.43,KA02,Petrol,2022,2022,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 2.20 Lakh,Sedan,"70,000 Kms",1st Owner,2010,13.2,TN33,CNG,2010,2010,Third Party insurance,5-Speed,Manual,5 Seats,bangalore,1495 cc
₹ 14.75 Lakh,Sedan,"90,000 Kms",1st Owner,2014,17.11,KA50,Diesel,2014,2014,Third Party insurance,8 Speed,Automatic,5 Seats,bangalore,1968 cc
₹ 4.15 Lakh,Hatchback,"40,000 Kms",1st Owner,2020,21.74,KA04,Petrol,2020,2020,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,999 cc
₹ 6.10 Lakh,Hatchback,"63,797 Kms",1st Owner,2016,18.7,KA41,Petrol,May 2016,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 5.60 Lakh,Hatchback,"60,216 Kms",2nd Owner,2018,18.9,KA06,Petrol,Oct 2018,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 4.25 Lakh,Hatchback,"10,000 Kms",2nd Owner,2015,23.95,KA02,Petrol,2015,2015,Third Party insurance,5 Speed,Automatic,5 Seats,bangalore,998 cc
₹ 6.86 Lakh,Hatchback,"38,153 Kms",1st Owner,2016,21.4,KA03,Petrol,Jul 2016,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5.17 Lakh,Hatchback,"76,485 Kms",1st Owner,2015,22.38,KA53,Petrol,Oct 2015,2015,Comprehensive,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 3.85 Lakh,Hatchback,"40,000 Kms",2nd Owner,2015,20.51,KA03,Petrol,2015,2015,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 6.75 Lakh,Hatchback,"40,623 Kms",1st Owner,2016,21.4,KA05,Petrol,Jun 2016,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 33 Lakh,Sedan,"18,000 Kms",2nd Owner,2018,19.27,KA03,Diesel,2018,2018,Third Party insurance,9 Speed,Automatic,5 Seats,bangalore,2143 cc
₹ 4.99 Lakh,Hatchback,"88,051 Kms",1st Owner,2014,22.38,KA02,Petrol,Mar 2014,2014,Third Party insurance,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 7.74 Lakh,Hatchback,"16,522 Kms",1st Owner,2022,22.38,KA52,Petrol,Apr 2022,2022,Third Party,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 14.75 Lakh,SUV,"70,000 Kms",2nd Owner,2019,16.3,KA03,Diesel,2019,2019,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1956 cc
₹ 2.40 Lakh,Hatchback,"80,000 Kms",3rd Owner,2008,18.9,KA03,Petrol,2008,2008,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1061 cc
₹ 10.25 Lakh,SUV,"50,000 Kms",1st Owner,2019,23.7,KA03,Diesel,2019,2019,Third Party insurance,6-Speed,Manual,5 Seats,bangalore,1396 cc
₹ 14 Lakh,SUV,"10,000 Kms",1st Owner,2023,17.33,KA51,Petrol,2023,2023,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 2.85 Lakh,Hatchback,"57,000 Kms",2nd Owner,2013,21.1,KA03,Petrol,Mar 2013,2013,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,814 cc
₹ 10 Lakh,SUV,"1,10,000 Kms",1st Owner,2016,16.0,KA03,Diesel,2016,2016,Third Party insurance,6 Speed ,Manual,7 Seats,bangalore,2179 cc
₹ 7.80 Lakh,Hatchback,"10,000 Kms",1st Owner,2019,21.4,KA05,Petrol,2019,2019,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 4.75 Lakh,Hatchback,"50,000 Kms",2nd Owner,2012,18.6,KA19,Petrol,2012,2012,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 7.50 Lakh,SUV,"1,20,000 Kms",1st Owner,2019,20.0,KA41,Diesel,2019,2019,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1497 cc
₹ 5.55 Lakh,Hatchback,"35,469 Kms",1st Owner,2014,18.9,KA01,Petrol,Jan 2015,2014,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 6.07 Lakh,Hatchback,"40,073 Kms",2nd Owner,2017,18.7,KA03,Petrol,Jan 2017,2017,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 5.14 Lakh,Hatchback,"65,730 Kms",2nd Owner,2017,18.9,KA06,Petrol,Dec 2017,2017,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 2.50 Lakh,Sedan,"1,20,000 Kms",2nd Owner,2005,15.4,KA22,Petrol,2005,2005,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1590 cc
₹ 7.05 Lakh,Hatchback,"36,184 Kms",2nd Owner,2016,21.4,KA53,Petrol,Apr 2016,2016,Third Party,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 6.53 Lakh,Hatchback,"69,310 Kms",1st Owner,2016,21.4,KA05,Petrol,Jun 2016,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 8.72 Lakh,Sedan,"55,643 Kms",1st Owner,2015,18.0,KA02,Petrol,Sept 2015,2015,Third Party insurance,5 Speed CVT,Automatic,5 Seats,bangalore,1497 cc
₹ 5.64 Lakh,Hatchback,"62,803 Kms",2nd Owner,2017,18.9,KA05,Petrol,Jul 2017,2017,Third Party insurance,4 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 3.70 Lakh,Hatchback,"90,000 Kms",2nd Owner,2011,22.07,KA14,Diesel,2011,2011,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 5.50 Lakh,Hatchback,"68,656 Kms",1st Owner,2015,22.38,KA53,Petrol,Sept 2015,2015,Third Party insurance,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5.17 Lakh,Hatchback,"77,501 Kms",3rd Owner,2016,18.7,KA02,Petrol,Apr 2016,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 6.20 Lakh,Sedan,"40,000 Kms",1st Owner,2016,20.85,KA03,Petrol,2016,2016,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 6.20 Lakh,Sedan,"40,000 Kms",1st Owner,2016,20.85,KA03,Petrol,2016,2016,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 7.50 Lakh,Sedan,"48,325 Kms",1st Owner,2014,18.0,KA05,Petrol,Aug 2014,2014,Third Party insurance,5 Speed CVT,Automatic,5 Seats,bangalore,1497 cc
₹ 12.20 Lakh,SUV,"30,000 Kms",1st Owner,2022,17.57,KA01,Petrol,2022,2022,Third Party insurance,6-Speed,Manual,5 Seats,bangalore,1199 cc
₹ 13.50 Lakh,Hatchback,"1,00,000 Kms",2nd Owner,2013,14.8,KA51,Diesel,Aug 2013,2013,Comprehensive,7 Speed,Automatic,5 Seats,bangalore,2143 cc
₹ 5.75 Lakh,Hatchback,"69,000 Kms",1st Owner,2015,22.0,KA03,Petrol,Feb 2015,2015,Comprehensive,5,Manual,5 Seats,bangalore,1197 cc
₹ 12.50 Lakh,SUV,"1,10,000 Kms",1st Owner,2018,17.1,KA03,Diesel,2018,2018,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1956 cc
₹ 8.68 Lakh,Sedan,"50,000 Kms",2nd Owner,2016,17.01,KA53,Petrol,2016,2016,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1591 cc
₹ 30 Lakh,MUV,"60,000 Kms",1st Owner,2020,14.11,KA01,Diesel,2020,2020,Third Party insurance,8 Speed,Automatic,8 Seats,bangalore,2199 cc
₹ 9.80 Lakh,Hatchback,"20,000 Kms",1st Owner,2021,20.0,KA03,Petrol,2021,2021,Third Party insurance,6 Speed IMT,Manual,5 Seats,bangalore,998 cc
₹ 9 Lakh,Hatchback,"14,999 Kms",1st Owner,2022,22.56,KA05,Petrol,Sept 2022,2022,Third Party,5-Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 5.50 Lakh,Hatchback,"90,773 Kms",2nd Owner,2016,18.7,KA05,Petrol,Nov 2016,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 4.50 Lakh,Sedan,"90,000 Kms",1st Owner,2012,20.5,KA03,Diesel,2012,2012,Third Party insurance,5-speed,Manual,5 Seats,bangalore,1598 cc
