price,bt,Kms Driven,owner,Year of Manufacture,Mileage,RTO,Fuel Type,Registration Year,modelYear,Insurance Validity,Gear Box,Transmission,Seats,City,Engine Displacement
525000,Sedan,60000,2,2014,17.01,KA03,Petrol,2014,2014,Third Party insurance,5,Manual,5,bangalore,1591
501000,Hatchback,41594,1,2018,23.1,KA05,Petrol,2018,2018,Comprehensive,5,Manual,5,bangalore,998
617000,Hatchback,24786,2,2020,20.52,KA03,Petrol,2021,2020,Comprehensive,5,Automatic,5,bangalore,1197
365000,Hatchback,56000,1,2017,23.95,KA03,Petrol,2017,2017,Third Party insurance,5,Manual,5,bangalore,998
995000,Sedan,90000,1,2018,18.3,KA05,Petrol,2018,2018,Comprehensive,0,Automatic,5,bangalore,1498
775000,Hatchback,31000,2,2019,18.6,KA04,Petrol,2019,2019,Comprehensive,5,Manual,5,bangalore,1197
4700000,SUV,30000,2,2018,16.38,KA03,Diesel,2018,2018,Third Party insurance,8,Automatic,5,bangalore,1999
770000,Sedan,36000,1,2017,17.7,KA05,Petrol,2017,2017,Comprehensive,6,Manual,5,bangalore,1591
725000,Hatchback,19065,1,2018,22.0,KA53,Petrol,2018,2018,Third Party insurance,5,Manual,5,bangalore,1197
840000,Hatchback,30538,1,2019,18.2,KA05,Petrol,2019,2019,Comprehensive,5,Automatic,5,bangalore,1199
799000,Hatchback,48891,2,2018,18.6,KA01,Petrol,2018,2018,Comprehensive,5,Manual,5,bangalore,1197
1380000,Hatchback,60000,2,2014,15.5,KA05,Petrol,2014,2014,Third Party insurance,7,Automatic,5,bangalore,1595
696000,Hatchback,26676,1,2018,22.0,KA51,Petrol,2018,2018,Third Party,5,Manual,5,bangalore,1197
576000,Hatchback,35647,1,2015,22.38,KA51,Petrol,2015,2015,Comprehensive,5,Manual,5,bangalore,1197
721000,Hatchback,63825,1,2020,22.35,KA01,Petrol,2020,2020,Zero Dep,5,Manual,5,bangalore,1197
995000,Sedan,31346,2,2018,17.4,KA03,Petrol,2018,2018,Third Party insurance,5,Manual,5,bangalore,1497
594000,Hatchback,79349,2,2015,18.6,KA03,Petrol,2015,2015,Third Party insurance,5,Manual,5,bangalore,1197
927000,SUV,88203,1,2015,15.1,KA03,Diesel,2015,2015,Comprehensive,6,Manual,7,bangalore,2179
3275000,SUV,37370,1,2018,15.17,KA01,Diesel,2018,2018,Comprehensive,7,Automatic,5,bangalore,1968
426000,Hatchback,52228,1,2015,20.51,KA53,Petrol,2015,2015,Comprehensive,5,Manual,5,bangalore,998
1100000,SUV,70000,1,2015,17.01,KA04,Diesel,2015,2015,Third Party insurance,6,Automatic,5,bangalore,1582
905000,SUV,40542,1,2022,20.0,KA19,Petrol,2022,2022,Zero Dep,5,Manual,5,bangalore,999
848000,SUV,47936,1,2019,14.99,KA03,Petrol,2019,2019,Comprehensive,5,Automatic,5,bangalore,1498
400000,SUV,10000,3,2017,18.9,KA03,Petrol,2022,1995,Third Party insurance,5,Manual,6,bangalore,1197
575000,Sedan,70000,2,2008,11.9,KA01,Diesel,2008,2008,Third Party insurance,5,Automatic,5,bangalore,2496
400000,Sedan,110000,5,2013,16.8,KA03,Petrol,2013,2013,Third Party insurance,5,Manual,5,bangalore,1497
400000,SUV,10000,3,2017,18.9,KA18,Petrol,2022,1995,Third Party insurance,5,Manual,8,bangalore,1197
895000,SUV,45000,2,2016,15.29,KA01,Petrol,2016,2016,Comprehensive,6,Manual,5,bangalore,1591
1099000,SUV,20469,1,2019,18.27,KA03,Petrol,2019,2019,Third Party insurance,6,Manual,5,bangalore,998
425000,Hatchback,60000,1,2011,17.0,KA03,Petrol,2011,2011,Third Party insurance,5,Manual,5,bangalore,1197
445000,Sedan,70000,2,2012,19.1,KA05,Petrol,2012,2012,Comprehensive,5,Manual,5,bangalore,1197
320000,Sedan,150000,4,2014,20.5,KA03,Diesel,2014,2014,Third Party insurance,5,Manual,5,bangalore,1598
775000,Sedan,46258,2,2017,16.09,KA32,Petrol,2017,2017,Third Party insurance,5,Manual,5,bangalore,1598
327000,Hatchback,54242,3,2013,18.9,KA51,Petrol,2013,2013,Comprehensive,5,Manual,5,bangalore,998
661000,Hatchback,90727,1,2017,19.0,KA01,Petrol,2017,2017,Comprehensive,5,Automatic,5,bangalore,1199
775000,SUV,100000,1,2012,15.1,KA51,Diesel,2012,2012,Comprehensive,6,Manual,7,bangalore,2179
682000,Sedan,31003,1,2017,21.21,KA09,Petrol,2017,2017,Comprehensive,5,Manual,5,bangalore,1197
577000,Hatchback,24233,1,2017,18.9,KA01,Petrol,2017,2017,Third Party,5,Manual,5,bangalore,1197
500000,Hatchback,90000,3,2015,16.47,KA27,Petrol,2015,2015,Third Party insurance,5,Manual,5,bangalore,1198
679000,Hatchback,36983,1,2017,18.7,KA05,Petrol,2017,2017,Comprehensive,5,Manual,5,bangalore,1199
1445000,Hatchback,68915,1,2014,14.8,KA51,Diesel,2014,2014,Comprehensive,7,Automatic,5,bangalore,2143
776000,Hatchback,5440,1,2021,22.38,KA53,Petrol,2021,2021,Third Party,5,Manual,5,bangalore,1197
690000,Hatchback,8096,1,2021,20.09,KA01,Petrol,2021,2021,Zero Dep,5,Manual,5,bangalore,1199
380000,Sedan,120000,2,2012,20.5,KA05,Diesel,2012,2012,Third Party insurance,5,Manual,5,bangalore,1598
560000,SUV,60000,3,2014,13.24,KA41,Petrol,2014,2014,Third Party insurance,5,Manual,5,bangalore,1598
1125000,SUV,120000,1,2017,14.1,KA03,Diesel,2017,2017,Third Party insurance,5,Manual,7,bangalore,2179
515000,MUV,125903,2,2015,19.98,KA04,Diesel,2015,2015,Comprehensive,6,Manual,7,bangalore,1461
799000,Hatchback,33040,2,2018,18.6,KA03,Petrol,2018,2018,Comprehensive,5,Manual,5,bangalore,1197
1200000,SUV,110000,2,2009,11.5,KA53,Diesel,2009,2009,Third Party insurance,5,Manual,7,bangalore,2982
835000,Hatchback,30722,1,2019,22.54,KA04,Diesel,2019,2019,Third Party insurance,6,Manual,5,bangalore,1396
750000,Sedan,80000,1,2016,26.0,KA03,Diesel,2016,2016,Third Party insurance,6,Manual,5,bangalore,1498
1275000,SUV,120000,2,2009,11.5,KA53,Diesel,2009,2009,Third Party insurance,5,Manual,7,bangalore,2982
3075000,Sedan,33000,2,2017,14.21,KA03,Diesel,2017,2017,Comprehensive,5,Automatic,5,bangalore,2143
527000,Sedan,58778,1,2014,17.4,KA01,Petrol,2014,2014,Comprehensive,5,Manual,5,bangalore,1497
426000,Hatchback,51395,1,2019,21.7,KA42,Petrol,2019,2019,Comprehensive,5,Manual,5,bangalore,998
625000,SUV,100000,2,2015,14.7,KA03,Petrol,2015,2015,Comprehensive,6,Automatic,5,bangalore,1496
447000,Sedan,65881,2,2013,22.41,KA53,Petrol,2013,2013,Comprehensive,5,Manual,5,bangalore,1197
552000,Hatchback,49934,2,2014,22.38,KA51,Petrol,2014,2014,Comprehensive,5,Manual,5,bangalore,1197
795000,Sedan,91000,2,2016,26.0,KA01,Diesel,2016,2016,Comprehensive,6,Manual,5,bangalore,1498
459000,Hatchback,61576,2,2018,21.63,KA51,Petrol,2018,2018,Comprehensive,5,Manual,5,bangalore,998
700000,Sedan,114321,2,2016,20.73,KA05,Petrol,2017,2016,1,5,Manual,5,bangalore,1373
405000,Hatchback,53125,1,2019,21.7,KA51,Petrol,2019,2019,Third Party insurance,5,Manual,5,bangalore,998
536000,Hatchback,36462,1,2020,22.0,KA01,Petrol,2020,2020,Comprehensive,5,Automatic,5,bangalore,999
2400000,SUV,97542,1,2014,15.26,KA04,Diesel,2014,2014,Comprehensive,7,Automatic,5,bangalore,2143
4745000,SUV,89000,1,2017,11.57,KA05,Diesel,2017,2017,Comprehensive,9,Automatic,5,bangalore,2987
895000,SUV,13000,2,2018,14.99,KA05,Petrol,2018,2018,Comprehensive,5,Manual,5,bangalore,1498
1375000,Sedan,41000,1,2018,22.0,KA53,Diesel,2018,2018,Third Party insurance,6,Manual,5,bangalore,1582
880000,Hatchback,94471,1,2017,17.21,KA04,Petrol,2017,2017,Third Party,7,Automatic,5,bangalore,1197
1030000,MUV,58000,1,2011,12.8,KA41,Diesel,2011,2011,Comprehensive,5,Manual,7,bangalore,2494
475000,Hatchback,46000,1,2016,20.52,KA05,Petrol,2016,2016,Comprehensive,5,Manual,5,bangalore,1197
1150000,SUV,10000,1,2022,18.9,KA03,Petrol,2022,2022,Third Party insurance,5,Manual,5,bangalore,1498
5675000,SUV,36531,1,2020,18.9,KA03,Diesel,2020,2020,Comprehensive,9,Automatic,5,bangalore,1950
960000,SUV,50000,1,2021,17.03,KA03,Petrol,2021,2021,Third Party insurance,5,Manual,5,bangalore,1462
532000,Hatchback,36004,2,2020,21.63,KA51,Petrol,2020,2020,Third Party,5,Manual,5,bangalore,998
651000,Sedan,58808,2,2016,17.8,KA04,Petrol,2017,2016,Comprehensive,5,Manual,5,bangalore,1497
3200000,Sedan,10000,1,2017,19.27,KA03,Diesel,2017,2017,Third Party insurance,7,Automatic,5,bangalore,2143
715000,Hatchback,31983,1,2016,18.6,KA05,Petrol,2016,2016,Comprehensive,5,Manual,5,bangalore,1197
740000,SUV,78536,1,2016,24.3,DL14,Diesel,2016,2016,Third Party,5,Manual,5,bangalore,1248
1700000,SUV,20000,1,2022,20.8,KA03,Diesel,2022,2022,Third Party insurance,6,Manual,5,bangalore,1493
455000,Sedan,54134,2,2013,22.41,KA50,Petrol,2013,2013,Comprehensive,5,Manual,5,bangalore,1197
1699000,SUV,10000,1,2021,16.8,KA50,Petrol,2021,2021,Third Party insurance,6,Automatic,5,bangalore,1497
524000,Hatchback,27227,2,2019,18.9,KA04,Petrol,2019,2019,Comprehensive,5,Manual,5,bangalore,1197
1765000,SUV,25508,1,2019,16.0,KA03,Petrol,2019,2019,Comprehensive,7,Automatic,5,bangalore,1368
525000,Hatchback,30000,1,2017,18.6,UP32,Petrol,2017,2017,Third Party insurance,5,Manual,5,bangalore,1197
1600000,SUV,20000,1,2019,16.5,KA03,Petrol,2019,2019,Third Party insurance,7,Automatic,5,bangalore,1353
360000,Sedan,100000,2,2012,20.54,KA53,Diesel,2012,2012,Third Party insurance,5,Manual,5,bangalore,1598
1650000,SUV,20000,1,2021,18.9,KA03,Petrol,2021,2021,Third Party insurance,6,Automatic,4,bangalore,1997
410000,Hatchback,50000,1,2011,17.0,KA03,Petrol,2011,2011,Third Party insurance,5,Manual,5,bangalore,1197
3150000,Sedan,36000,1,2018,17.9,KA01,Diesel,2018,2018,Comprehensive,7,Automatic,5,bangalore,2143
850000,Hatchback,40000,1,2019,22.54,KA03,Diesel,2019,2019,Third Party insurance,6,Manual,5,bangalore,1396
1260000,SUV,19047,1,2021,18.15,KA22,Petrol,2021,2021,Third Party,7,Automatic,5,bangalore,998
850000,SUV,50000,1,2020,17.0,KA02,Petrol,2020,2020,Third Party insurance,6,Manual,5,bangalore,1198
493000,Hatchback,64453,1,2018,23.1,KA41,Petrol,2018,2018,Comprehensive,5,Automatic,5,bangalore,998
505000,Hatchback,43387,1,2018,18.5,KA03,Petrol,2018,2018,Comprehensive,5,Manual,5,bangalore,1198
825000,Hatchback,36538,1,2020,19.56,KA05,Petrol,2021,2020,Third Party insurance,0,Automatic,5,bangalore,1197
682000,Hatchback,36787,2,2017,17.19,KA51,Petrol,2017,2017,Zero Dep,5,Manual,5,bangalore,1197
486000,Hatchback,32112,2,2018,25.24,KA04,Petrol,2018,2018,Comprehensive,5,Manual,5,bangalore,998
1800000,SUV,30000,1,2022,18.9,KA03,Petrol,2022,2022,Third Party insurance,6,Manual,5,bangalore,1497
540000,Hatchback,53701,1,2017,18.9,KA19,Petrol,2017,2017,Comprehensive,5,Manual,5,bangalore,1197
530000,Hatchback,30000,2,2018,18.9,KA05,Petrol,2018,2018,Third Party insurance,5,Manual,5,bangalore,1197
407000,Hatchback,26085,2,2020,22.05,KA04,Petrol,2020,2020,Zero Dep,5,Manual,5,bangalore,796
453000,Hatchback,46894,3,2016,18.9,KA01,Petrol,2017,2016,Third Party insurance,5,Manual,5,bangalore,1197
1010000,SUV,30000,1,2021,18.2,KA04,Petrol,2021,2021,Third Party insurance,6,Manual,5,bangalore,998
1675000,SUV,53692,2,2017,12.0,KA05,Petrol,2018,2017,Third Party insurance,5,Automatic,5,bangalore,2354
1645000,SUV,37809,2,2018,15.1,KA05,Diesel,2018,2018,Comprehensive,6,Automatic,7,bangalore,2179
625000,Hatchback,33000,1,2018,23.84,KA01,Petrol,2018,2018,Comprehensive,5,Automatic,5,bangalore,1199
635000,Hatchback,30813,1,2022,20.52,KA34,Petrol,2022,2022,Comprehensive,5,Manual,5,bangalore,1197
550000,Sedan,56254,1,2013,23.9,KA04,Diesel,2013,2013,Comprehensive,6,Manual,5,bangalore,1582
2450000,Sedan,58000,1,2017,17.9,KA03,Diesel,2017,2017,Comprehensive,7,Automatic,5,bangalore,2143
1025000,Sedan,15727,2,2020,20.04,KA01,Petrol,2020,2020,Third Party insurance,4,Automatic,5,bangalore,1462
550000,Hatchback,20000,1,2017,110.0,KA03,Electric,2017,2017,Third Party insurance,1,Automatic,4,bangalore,1197
950000,Hatchback,150,1,2023,18.9,KA03,Electric,2023,2023,Third Party insurance,5,Automatic,4,bangalore,0
977000,Hatchback,21113,1,2021,20.0,KA01,Petrol,2021,2021,Comprehensive,6,Manual,5,bangalore,998
1705000,Sedan,71775,1,2021,14.59,KA45,Diesel,2021,2021,Comprehensive,6,Manual,5,bangalore,1493
667000,Hatchback,59882,1,2018,22.56,KA02,Petrol,2018,2018,Third Party,5,Automatic,5,bangalore,1197
494000,Hatchback,24463,2,2014,18.9,KA03,Petrol,2014,2014,Comprehensive,4,Automatic,5,bangalore,1197
636000,Sedan,72352,1,2015,17.4,KA05,Petrol,2015,2015,Zero Dep,5,Manual,5,bangalore,1497
792000,SUV,90928,1,2017,23.0,KA03,Diesel,2017,2017,Comprehensive,5,Manual,5,bangalore,1498
695000,SUV,10000,2,2021,20.0,KA01,Petrol,2021,2021,Third Party insurance,5,Manual,5,bangalore,999
360000,Hatchback,60000,2,2014,15.6,KA03,Petrol,2014,2014,Third Party insurance,5,Manual,5,bangalore,1196
58000,Minivans,80000,5,2017,14.0,KA03,Petrol,2022,1998,Third Party insurance,4,Manual,5,bangalore,796
827000,SUV,117530,1,2016,24.3,KA01,Diesel,2016,2016,Comprehensive,5,Manual,5,bangalore,1248
382000,Hatchback,102814,1,2011,22.38,KA03,Petrol,2011,2011,Comprehensive,5,Manual,5,bangalore,1197
650000,Hatchback,20000,1,2021,19.01,KA51,Petrol,2021,2021,Third Party insurance,5,Manual,5,bangalore,1199
512000,Hatchback,34801,1,2017,23.1,KA05,Petrol,2017,2017,Zero Dep,5,Automatic,5,bangalore,998
463000,Hatchback,51877,3,2018,25.24,KA02,Petrol,2018,2018,Comprehensive,5,Manual,5,bangalore,998
1500000,Sedan,10000,1,2023,18.45,AP39,Petrol,2023,2023,Third Party insurance,6,Automatic,5,bangalore,1497
525000,Hatchback,17125,2,2018,21.63,KA01,Petrol,2018,2018,Third Party,5,Manual,5,bangalore,998
460000,SUV,30000,1,2014,20.45,DL8C,Diesel,2014,2014,Third Party insurance,5,Manual,5,bangalore,1461
627000,Hatchback,50318,1,2016,21.4,KA05,Petrol,2016,2016,Third Party insurance,5,Manual,5,bangalore,1197
511000,Sedan,46123,1,2012,17.01,KA05,Petrol,2013,2012,Comprehensive,5,Manual,5,bangalore,1591
55000,Hatchback,120000,3,2006,15.3,KA03,Petrol,2006,2006,Third Party insurance,5,Manual,5,bangalore,1341
600000,Hatchback,70000,2,2015,22.54,KA53,Diesel,2015,2015,Third Party insurance,6,Manual,5,bangalore,1396
1285000,Sedan,33360,1,2014,16.96,KA05,Diesel,2014,2014,Comprehensive,6,Automatic,5,bangalore,1968
3150000,SUV,21800,1,2022,12.65,KA05,Petrol,2022,2022,Third Party insurance,7,Automatic,5,bangalore,1984
750000,Hatchback,10000,1,2023,19.33,KA03,Petrol,2023,2023,Third Party insurance,5,Manual,5,bangalore,1199
130000,Hatchback,60000,3,2006,18.9,KA03,Petrol,2006,2006,Third Party insurance,5,Manual,5,bangalore,1086
1800000,SUV,10000,1,2023,18.9,KA02,Electric,2023,2023,Third Party insurance,5,Automatic,5,bangalore,0
985000,Hatchback,11045,1,2021,19.65,KA05,Petrol,2021,2021,Third Party insurance,0,Automatic,5,bangalore,1197
1045000,Sedan,51406,1,2018,22.15,KA03,Diesel,2019,2018,Third Party insurance,7,Automatic,5,bangalore,1498
200000,Hatchback,70000,1,2012,25.0,KA04,Diesel,2012,2012,Third Party insurance,5,Manual,5,bangalore,1396
710000,Hatchback,26031,1,2017,21.4,KA03,Petrol,2017,2017,Comprehensive,5,Manual,5,bangalore,1197
586000,Hatchback,30740,1,2016,22.38,KA41,Petrol,2016,2016,Comprehensive,5,Manual,5,bangalore,1197
1500000,SUV,20000,1,2022,14.82,KA09,Petrol,2022,2022,Third Party insurance,8,Automatic,5,bangalore,1498
584000,Hatchback,65909,1,2017,20.89,KA50,Petrol,2017,2017,Zero Dep,5,Automatic,5,bangalore,1197
409000,Hatchback,140590,1,2013,18.5,KA53,Petrol,2013,2013,Comprehensive,5,Manual,5,bangalore,1197
2175000,MUV,32953,2,2019,10.75,KA01,Petrol,2019,2019,Third Party insurance,6,Automatic,7,bangalore,2694
738000,Sedan,51801,1,2019,21.21,KA51,Petrol,2019,2019,Comprehensive,5,Automatic,5,bangalore,1197
380000,Sedan,80000,1,2015,24.4,MH48,Diesel,2015,2015,Third Party insurance,5,Manual,5,bangalore,1120
656000,Hatchback,62621,1,2017,18.6,KA01,Petrol,2017,2017,Zero Dep,5,Manual,5,bangalore,1197
483000,Hatchback,79068,1,2014,22.38,KA04,Petrol,2014,2014,Comprehensive,5,Manual,5,bangalore,1197
510000,Hatchback,50000,1,2018,22.0,KA01,Petrol,2018,2018,Third Party insurance,5,Manual,5,bangalore,1197
750000,Sedan,30000,2,2018,21.73,KA53,Diesel,2018,2018,Third Party insurance,7,Automatic,5,bangalore,1498
185000,Hatchback,72000,2,2008,19.81,KA03,Petrol,2008,2008,Third Party insurance,5,Manual,5,bangalore,1086
180000,Hatchback,80000,2,2008,19.81,KA03,Petrol,2008,2008,Third Party insurance,5,Manual,5,bangalore,1086
1900000,MUV,10000,1,2021,8.0,KA03,Petrol,2021,2021,Third Party insurance,5,Manual,8,bangalore,2694
2100000,SUV,20000,1,2022,14.6,TN14,Diesel,2022,2022,Third Party insurance,6,Automatic,5,bangalore,1956
1245000,SUV,36314,2,2016,16.0,KA53,Diesel,2016,2016,Comprehensive,6,Automatic,7,bangalore,2179
300000,Hatchback,67000,1,2010,16.47,KA03,Petrol,2010,2010,Third Party insurance,5,Manual,5,bangalore,1198
1350000,SUV,30000,1,2020,18.9,KA03,Electric,2020,2020,Third Party insurance,5,Automatic,5,bangalore,0
1450000,SUV,21236,1,2022,18.9,KA05,Electric,2022,2022,Comprehensive,5,Automatic,5,bangalore,0
546000,Hatchback,47488,2,2017,20.89,KA04,Petrol,2017,2017,Comprehensive,5,Automatic,5,bangalore,1197
533000,Hatchback,56814,1,2016,18.7,KA03,Petrol,2016,2016,Comprehensive,5,Manual,5,bangalore,1199
160000,Sedan,90000,1,2004,14.5,KA03,Petrol,2004,2004,Third Party insurance,5,Automatic,5,bangalore,1493
332000,Hatchback,63206,1,2012,20.36,KA53,Petrol,2012,2012,Comprehensive,5,Manual,5,bangalore,1197
809000,Sedan,61103,2,2018,21.56,KA01,Petrol,2018,2018,Comprehensive,5,Manual,5,bangalore,1462
200000,Hatchback,70000,1,2008,19.7,KA03,Petrol,2008,2008,Third Party insurance,5,Manual,5,bangalore,796
347000,Hatchback,112268,3,2015,23.1,KA41,Petrol,2016,2015,Comprehensive,5,Automatic,5,bangalore,998
150000,Hatchback,70000,2,2006,16.1,MH03,Petrol,2006,2006,Third Party insurance,5,Manual,5,bangalore,1298
1359000,SUV,97346,1,2021,20.08,KA09,Petrol,2022,2021,Comprehensive,6,Manual,5,bangalore,999
543000,Hatchback,36977,2,2018,18.9,KA05,Petrol,2018,2018,Comprehensive,5,Manual,5,bangalore,1197
150000,Hatchback,70000,3,2006,16.1,MH03,Petrol,2006,2006,Third Party insurance,5,Manual,5,bangalore,1298
475000,Hatchback,60000,2,2013,21.27,KA03,Diesel,2013,2013,Third Party insurance,6,Manual,5,bangalore,1396
110000,Hatchback,80000,2,2003,18.9,KA03,Petrol,2003,2003,Third Party insurance,5,Manual,5,bangalore,1086
350000,Hatchback,35000,2,2016,24.04,KA53,Petrol,2016,2016,Third Party insurance,5,Automatic,5,bangalore,999
135000,Hatchback,100000,3,2006,15.3,KA05,Petrol,2006,2006,Third Party insurance,5,Manual,5,bangalore,1341
170000,Hatchback,90000,2,2005,18.9,KA05,Petrol,2005,2005,Third Party insurance,5,Manual,5,bangalore,998
2850000,SUV,85700,1,2018,20.68,KA01,Diesel,2018,2018,Comprehensive,8,Automatic,5,bangalore,1995
2750000,Sedan,50000,1,2016,19.27,KA01,Diesel,2016,2016,Comprehensive,7,Automatic,5,bangalore,2143
1449000,MUV,50000,2,2015,12.99,KA05,Diesel,2015,2015,Third Party insurance,5,Manual,7,bangalore,2494
300000,Hatchback,50000,1,2015,23.95,KA04,Petrol,2015,2015,Third Party insurance,5,Manual,5,bangalore,998
377000,Hatchback,40082,2,2014,20.51,KA50,Petrol,2014,2014,Third Party,5,Manual,5,bangalore,998
638000,Sedan,112566,2,2017,28.4,KA05,Diesel,2017,2017,Comprehensive,5,Automatic,5,bangalore,1248
1575000,SUV,68000,1,2020,18.9,KA17,Petrol,2020,2020,Comprehensive,7,Automatic,5,bangalore,1397
674000,Hatchback,61978,1,2021,20.52,KA53,Petrol,2021,2021,Comprehensive,5,Automatic,5,bangalore,1197
613000,Hatchback,27658,1,2021,20.52,KA09,Petrol,2022,2021,Third Party,5,Manual,5,bangalore,1197
1145000,SUV,26000,1,2019,16.8,KA51,Petrol,2019,2019,Comprehensive,6,Manual,5,bangalore,1497
595000,Hatchback,43371,2,2015,18.6,KA05,Petrol,2015,2015,Comprehensive,5,Manual,5,bangalore,1197
450000,SUV,120000,2,2014,22.7,KA01,Diesel,2014,2014,Third Party insurance,5,Manual,5,bangalore,1498
599000,Hatchback,67633,1,2017,18.7,KA20,Petrol,2017,2017,Third Party insurance,5,Manual,5,bangalore,1199
625000,Hatchback,76794,1,2016,21.4,KA01,Petrol,2016,2016,Third Party insurance,5,Manual,5,bangalore,1197
750000,MUV,120000,1,2011,12.8,KA04,Diesel,2011,2011,Third Party insurance,5,Manual,8,bangalore,2494
2165000,MUV,59577,1,2018,11.36,KA03,Diesel,2018,2018,Comprehensive,6,Automatic,8,bangalore,2755
445000,Sedan,100000,2,2010,18.3,KA41,Diesel,2010,2010,Third Party insurance,5,Manual,5,bangalore,1991
120000,Sedan,100000,3,2004,13.4,KA02,Petrol,2004,2004,Third Party insurance,5,Manual,5,bangalore,2362
320000,Hatchback,50000,2,2012,20.36,KA01,Petrol,2012,2012,Third Party insurance,5,Manual,5,bangalore,1197
1350000,SUV,20000,1,2022,18.9,KA03,Diesel,2022,2022,Third Party insurance,6,Automatic,5,bangalore,1493
165000,Hatchback,120000,2,2006,19.7,KA03,Petrol,2006,2006,Third Party insurance,5,Manual,5,bangalore,796
525000,Hatchback,50000,2,2018,16.3,KA03,Petrol,2018,2018,Third Party insurance,5,Manual,5,bangalore,1368
888000,SUV,80000,1,2015,19.67,KA03,Diesel,2015,2015,Third Party insurance,6,Manual,5,bangalore,1582
575000,SUV,80000,2,2015,18.49,KA05,Diesel,2015,2015,Comprehensive,5,Manual,7,bangalore,1493
707000,Sedan,94932,1,2017,28.4,KA02,Diesel,2017,2017,Comprehensive,5,Manual,5,bangalore,1248
593000,Hatchback,75140,1,2016,21.4,KA03,Petrol,2016,2016,Comprehensive,5,Manual,5,bangalore,1197
250000,Hatchback,88000,1,2011,18.6,KA51,Petrol,2011,2011,Third Party insurance,5,Manual,5,bangalore,1199
685000,Hatchback,73969,1,2016,18.6,KA53,Petrol,2016,2016,Comprehensive,5,Manual,5,bangalore,1197
699000,Sedan,62598,1,2016,17.01,KA04,Petrol,2016,2016,Comprehensive,5,Manual,5,bangalore,1591
1200000,Sedan,70000,2,2017,14.28,KA41,Petrol,2017,2017,Third Party insurance,7,Automatic,5,bangalore,1798
425000,Hatchback,24343,2,2021,22.05,KA51,Petrol,2021,2021,Zero Dep,5,Manual,5,bangalore,796
380000,Hatchback,110000,2,2014,22.07,KA20,Diesel,2014,2014,Third Party insurance,5,Manual,5,bangalore,1199
574000,Hatchback,58917,2,2017,16.2,KA19,Petrol,2017,2017,Third Party,5,Manual,5,bangalore,1199
573000,Hatchback,72338,1,2016,22.38,KA53,Petrol,2016,2016,Comprehensive,5,Manual,5,bangalore,1197
70000,Hatchback,50000,1,2003,17.88,KA05,Diesel,2003,2003,Third Party insurance,5,Manual,5,bangalore,1396
685000,SUV,110000,3,2015,16.0,KA19,Diesel,2015,2015,Third Party insurance,6,Manual,7,bangalore,2179
425000,Hatchback,41000,2,2012,18.4,KA05,Petrol,2012,2012,Comprehensive,5,Automatic,5,bangalore,1198
265000,Hatchback,70000,2,2009,19.2,KA01,Petrol,2009,2009,Third Party insurance,4,Automatic,5,bangalore,1197
600000,Sedan,25887,1,2019,17.5,KA03,Petrol,2019,2019,Comprehensive,5,Manual,5,bangalore,1298
650000,Sedan,40000,1,2016,17.8,TN10,Petrol,2016,2016,Third Party insurance,5,Manual,5,bangalore,1497
430000,Hatchback,50000,1,2015,25.2,KA03,Diesel,2015,2015,Third Party insurance,5,Manual,5,bangalore,1248
530000,Minivans,10000,1,2021,16.11,KA03,Petrol,2021,2021,Third Party insurance,5,Manual,7,bangalore,1196
1075000,Hatchback,20000,1,2022,18.24,KA04,Petrol,2022,2022,Third Party insurance,6,Manual,5,bangalore,999
750000,Sedan,60000,2,2017,17.0,KA05,Petrol,2017,2017,Third Party insurance,6,Manual,5,bangalore,1591
615000,Hatchback,64235,2,2017,18.6,KA53,Petrol,2017,2017,Third Party,5,Manual,5,bangalore,1197
746000,Hatchback,83873,1,2018,27.39,KA01,Diesel,2018,2018,Zero Dep,5,Manual,5,bangalore,1248
370000,Sedan,120000,2,2012,20.5,KA05,Diesel,2012,2012,Third Party insurance,5,Manual,5,bangalore,1598
667000,Sedan,93059,2,2016,17.01,KA03,Petrol,2016,2016,Comprehensive,5,Manual,5,bangalore,1591
634000,Hatchback,45681,1,2017,21.4,KA51,Petrol,2017,2017,Zero Dep,5,Manual,5,bangalore,1197
40000,Sedan,50000,3,2017,15.0,KA01,Petrol,2022,1998,Third Party insurance,5,Manual,5,bangalore,970
579000,Hatchback,45938,2,2017,18.7,KA03,Petrol,2017,2017,Comprehensive,5,Manual,5,bangalore,1199
510000,Hatchback,40000,1,2018,21.4,WB26,Petrol,2018,2018,Third Party insurance,5,Manual,5,bangalore,1197
634000,Hatchback,57423,2,2018,22.38,KA01,Petrol,2018,2018,Third Party insurance,5,Manual,5,bangalore,1197
527000,Hatchback,60942,1,2015,18.9,KA06,Petrol,2015,2015,Third Party,4,Automatic,5,bangalore,1197
900000,SUV,70000,1,2018,13.0,KA03,Petrol,2018,2018,Third Party insurance,6,Automatic,5,bangalore,1591
1500000,SUV,80000,2,2018,17.1,KA51,Diesel,2018,2018,Third Party insurance,6,Manual,5,bangalore,1956
3000000,SUV,19875,1,2021,18.6,KA04,Diesel,2021,2021,Comprehensive,8,Automatic,5,bangalore,1997
2750000,SUV,20000,1,2022,18.9,KA53,Diesel,2022,2022,Third Party insurance,6,Automatic,7,bangalore,2198
650000,Hatchback,10000,2,2021,20.7,WB08,Petrol,2021,2021,Third Party insurance,5,Manual,5,bangalore,1197
