PRICE,BODY_TYPE,KILOMETERS_DRIVEN,NUMBER_OF_OWNERS,YEAR_OF_MANUFACTURE,MILEAGE,FUEL_TYPE,MODEL_YEAR,INSURANCE_VALIDITY,NUMBER_OF_GEARS,TRANSMISSION,SEATS,CITY_NAME,INSURANCE_ENCODED,INSURANCE_MAPPED,CITY_ENCODED,TRANSMISSION_ENCODED,BODY_TYPE_ENCODED,city_ENCODED,FUEL_TYPE_ENCODED
-0.2599785870929178,Hatchback,-0.2182794502807307,-0.5611337756527629,0.1186309564052843,0.5441885943520158,Petrol,0.1268275325851091,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,2,2,4.0
-0.2167615177044797,SUV,0.1078791202251992,-0.5611337756527629,0.1186309564052843,1.2760456338363546,Diesel,0.1268275325851091,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,7,2,3.0
0.0503341406470144,MUV,-0.4456413645110534,-0.5611337756527629,0.9068544906353008,-0.0589625519816276,Petrol,0.892093517440141,Third Party insurance,-0.228539740517207,Manual,1.2012181088215366,DELHI,4.0,Third Party insurance,1.0,0,4,2,4.0
-0.4115925682261267,Hatchback,-0.2566343697230647,-0.5611337756527629,0.1186309564052843,-0.0867226465827584,Petrol,0.1268275325851091,Third Party insurance,-0.228539740517207,Manual,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,0,2,2,4.0
0.2437482380739584,SUV,0.0133756228312048,-0.5611337756527629,0.6441133125586286,-1.0457077328036153,Diesel,0.637004855821797,Third Party insurance,0.5293023887236339,Manual,2.7084629766496704,DELHI,4.0,Third Party insurance,1.0,0,7,2,3.0
-0.0375169512245645,Sedan,-0.2952457986583253,0.9968880589368976,-0.40685139974806,-0.5636915447294472,Petrol,-0.3833497906515786,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,8,2,4.0
1.341886886468696,SUV,0.2023826176191935,-0.5611337756527629,0.3813721344819564,-1.6009096248262165,Diesel,0.3819161942034531,Third Party insurance,0.5293023887236339,Automatic,2.7084629766496704,DELHI,4.0,Third Party insurance,1.0,1,7,2,3.0
-0.0368084746772131,Hatchback,-0.5748411459482715,-0.5611337756527629,1.1695956687119728,0.4432427958024523,Petrol,1.1471821790584849,Zero Dep,-0.228539740517207,Manual,-0.3060267590065973,DELHI,6.0,Zero Dep,1.0,0,2,2,4.0
-0.0042185534990467,SUV,-0.6616493585544692,-0.5611337756527629,1.432336846788645,-0.5586442548019691,Petrol,1.4022708406768287,Third Party insurance,-0.228539740517207,Manual,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,0,7,2,4.0
2.0857872611877117,Sedan,-0.6346483592990422,-0.5611337756527629,1.432336846788645,-1.0457077328036153,Petrol,1.4022708406768287,Comprehensive,1.2871445179644747,Automatic,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,1,8,2,4.0
0.1013444520563183,SUV,-0.3646383667447726,0.9968880589368976,0.3813721344819564,-0.5636915447294472,Diesel,0.3819161942034531,Comprehensive,0.5293023887236339,Automatic,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,1,7,2,3.0
0.393236789565113,SUV,-0.7494026061346067,-0.5611337756527629,1.432336846788645,-0.0867226465827584,Petrol,1.4022708406768287,Comprehensive,0.5293023887236339,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,7,2,4.0
2.156634915922856,Sedan,-0.6481488589267557,-0.5611337756527629,1.1695956687119728,-0.0867226465827584,Petrol,1.1471821790584849,Comprehensive,1.2871445179644747,Automatic,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,1,8,2,4.0
2.333754052760717,Sedan,-0.6481488589267557,-0.5611337756527629,0.9068544906353008,-1.8532741212001265,Petrol,0.892093517440141,Third Party insurance,2.802828776446157,Automatic,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,1,8,2,4.0
-0.3782941705006089,Hatchback,-0.1131375591800981,-0.5611337756527629,0.1186309564052843,0.7915058007984476,Petrol,0.1268275325851091,Third Party insurance,-0.228539740517207,Manual,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,0,2,2,4.0
-0.464728309277485,Hatchback,-0.0946283741905029,-0.5611337756527629,0.3813721344819564,0.2665876483407157,Petrol,0.3819161942034531,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,2,2,4.0
-0.3492466320591997,Hatchback,0.1314239915759315,-0.5611337756527629,-0.40685139974806,-0.0614861969453671,Petrol,-0.3833497906515786,Third Party,-0.228539740517207,Automatic,-0.3060267590065973,DELHI,3.0,Third Party,1.0,1,2,2,4.0
-0.3549144444380112,Sedan,0.1483806191083396,-0.5611337756527629,-0.9323337559014044,-0.6166880889679685,Petrol,-0.8935271138882664,Third Party insurance,-0.228539740517207,Manual,-0.3060267590065973,DELHI,4.0,Third Party insurance,1.0,0,8,2,4.0
-0.145205386421984,Hatchback,-0.6678595883832174,-0.5611337756527629,0.9068544906353008,1.159957965504356,Petrol,0.892093517440141,Third Party,-0.228539740517207,Automatic,-0.3060267590065973,DELHI,3.0,Third Party,1.0,1,2,2,4.0
-0.1282019492855493,Sedan,-0.1891318715844973,-0.5611337756527629,0.1186309564052843,-0.0312024573804977,Petrol,0.1268275325851091,Comprehensive,-0.986381869758048,Automatic,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,1,8,2,4.0
-0.1969241743786393,Hatchback,-0.2990124380544574,-0.5611337756527629,0.6441133125586286,0.5441885943520158,Petrol,0.637004855821797,Zero Dep,-0.228539740517207,Manual,-0.3060267590065973,DELHI,6.0,Zero Dep,1.0,0,2,2,4.0
-0.2876091724396241,SUV,0.1213796198529126,-0.5611337756527629,0.1186309564052843,-0.8438161357044872,Petrol,0.1268275325851091,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,7,2,4.0
-0.400965420015855,Sedan,0.1213796198529126,-0.5611337756527629,-0.6695925778247321,-0.0362497473079758,Petrol,-0.6384384522699226,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,8,2,4.0
-0.3974230372790978,Hatchback,-0.2836353689784917,-0.5611337756527629,-0.40685139974806,0.4962393400409736,Petrol,-0.3833497906515786,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,2,2,4.0
-0.4682706920142422,Hatchback,-0.2701348693507782,-0.5611337756527629,0.1186309564052843,0.9504954335140112,Petrol,0.1268275325851091,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,2,2,4.0
-0.2528938216194034,Hatchback,-0.2566343697230647,-0.5611337756527629,0.1186309564052843,-0.7681067867923146,Petrol,0.1268275325851091,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,2,2,4.0
0.5618542078347566,SUV,-0.5536453615327613,-0.5611337756527629,0.9068544906353008,-1.9113179553661253,Petrol,0.892093517440141,Comprehensive,0.5293023887236339,Automatic,1.2012181088215366,DELHI,5.0,Comprehensive,1.0,1,7,2,4.0
-0.394589131089692,Hatchback,0.0133756228312048,-0.5611337756527629,0.6441133125586286,0.319584192579237,Petrol,0.637004855821797,Comprehensive,-0.228539740517207,Automatic,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,1,2,2,4.0
-0.3591653037221199,Sedan,-0.2566343697230647,-0.5611337756527629,0.3813721344819564,1.662163313288436,Diesel,0.3819161942034531,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,8,2,3.0
-0.464728309277485,Hatchback,0.1213796198529126,-0.5611337756527629,0.3813721344819564,1.187718060105486,Petrol,0.3819161942034531,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,2,2,4.0
-0.3591653037221199,Hatchback,-0.2566343697230647,0.9968880589368976,0.1186309564052843,0.4154827012013224,Petrol,0.1268275325851091,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,2,2,4.0
-0.4682706920142422,Hatchback,-0.2971358686062052,-0.5611337756527629,-0.6695925778247321,0.6426107479378408,Petrol,-0.6384384522699226,Comprehensive,-0.228539740517207,Manual,-0.3060267590065973,DELHI,5.0,Comprehensive,1.0,0,2,2,4.0
-0.2174699942518312,Sedan,-0.5008314069891462,-0.5611337756527629,0.3813721344819564,0.4962393400409736,Petrol,0.3819161942034531,Zero Dep,-0.228539740517207,Automatic,-0.3060267590065973,DELHI,6.0,Zero Dep,1.0,1,8,2,4.0
