PRICE,BODY_TYPE,KILOMETERS_DRIVEN,NUMBER_OF_OWNERS,YEAR_OF_MANUFACTURE,MILEAGE,FUEL_TYPE,MODEL_YEAR,INSURANCE_VALIDITY,NUMBER_OF_GEARS,TRANSMISSION,SEATS,CITY_NAME,INSURANCE_ENCODED,INSURANCE_MAPPED,CITY_ENCODED,TRANSMISSION_ENCODED,BODY_TYPE_ENCODED,city_ENCODED,FUEL_TYPE_ENCODED
555000.0,Hatchback,29289,1,2015,22.38,Petrol,2015,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,2,0,4.0
899000.0,Sedan,39116,1,2016,18.0,Petrol,2016,Comprehensive,0,Automatic,5,BANGALORE,5.0,Comprehensive,0.0,1,8,0,4.0
370000.0,Hatchback,41958,1,2019,24.7,Petrol,2019,Third Party,5,Manual,5,BANGALORE,3.0,Third Party,0.0,0,2,0,4.0
810000.0,SUV,26626,1,2018,17.5,Petrol,2018,Third Party insurance,5,Manual,5,BANGALORE,4.0,Third Party insurance,0.0,0,7,0,4.0
774000.0,Hatchback,63460,1,2019,18.2,Petrol,2019,Third Party insurance,5,Automatic,5,BANGALORE,4.0,Third Party insurance,0.0,1,2,0,4.0
530000.0,Hatchback,35711,1,2019,20.3,Petrol,2019,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,2,0,4.0
945000.0,SUV,20057,1,2020,16.5,Petrol,2020,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,7,0,4.0
880000.0,Hatchback,25396,1,2020,19.33,Petrol,2020,Third Party insurance,5,Manual,5,BANGALORE,4.0,Third Party insurance,0.0,0,2,0,4.0
525000.0,Hatchback,88000,1,2013,21.27,Diesel,2013,Comprehensive,6,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,2,0,3.0
1605000.0,SUV,62000,1,2019,14.1,Petrol,2019,Third Party insurance,7,Automatic,5,BANGALORE,4.0,Third Party insurance,0.0,1,7,0,4.0
1170000.0,Sedan,35993,1,2020,18.6,Petrol,2020,Not Available,6,Manual,5,BANGALORE,0.0,Not Available,0.0,0,8,0,4.0
650000.0,Hatchback,34000,1,2017,18.9,Petrol,2017,Comprehensive,4,Automatic,5,BANGALORE,5.0,Comprehensive,0.0,1,2,0,4.0
875000.0,SUV,51338,1,2019,17.5,Petrol,2019,Comprehensive,5,Manual,5,BANGALORE,5.0,Comprehensive,0.0,0,7,0,4.0
500000.0,Hatchback,74280,1,2015,18.9,Petrol,2015,Not Available,5,Manual,5,BANGALORE,0.0,Not Available,0.0,0,2,0,4.0
